fiscal_yr,service_id,service_name_en,service_name_fr,service_standard_id,service_standard_en,service_standard_fr,type,channel,channel_comments_en,channel_comments_fr,target,volume_meeting_target,total_volume,performance,comments_en,comments_fr,target_met,standards_targets_uri_en,standards_targets_uri_fr,performance_results_uri_en,performance_results_uri_fr,owner_org,owner_org_title
2023-2024,2224,AAFC Contact Centre,Centre d’appels de la Direction des programmes du revenu agricole (DPRA),3261,Answer calls received within 60 seconds,On répond aux appels dans un délai de 60 secondes,TML,TEL,,,0.9,31283,31689,0.9872,,,Y,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,aafc-aac,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
2023-2024,SRV03226,Satellite Operations,Opérations par satellite,8596,Issuance of an additional Earth Station Site Approval under an existing Spectrum licence will be processed within 49 days where no additional information is required.,Délivrance d’une Approbation d’emplacement de station terrestre supplémentaire dans le cadre d’une licence de spectre existante sera traité dans un délai de 49 jours lorsqu'aucune information supplémentaire n'est requise.,TML,POST,,,0.9,,,,,,NA,http://www.ic.gc.ca/eic/site/smt-gst.nsf/eng/sf08802.html,http://www.ic.gc.ca/eic/site/smt-gst.nsf/fra/sf08802.html,N/A,S.O.,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
2023-2024,SRV03232,Remediation of Terrestrial Interference,Réparation du brouillage des stations terrestres,8598,Harmful interference investigations will be completed within 84 days,Les enquêtes sur le brouillage préjudiciable seront complétées en 84 jours,TML,OTH,"At the moment, we do not track the channels by which the complaints are received. Updates to the system are on the way to be able to track it.","Pour l'instant, nous ne connaissons pas les canaux par lesquels les plaintes sont reçues. Des mises à jour du système sont en cours pour permettre ce suivi.",0.9,238,252,0.9444,,,Y,https://ised-isde.canada.ca/site/spectrum-management-telecommunications/en/learn-more/key-documents/spectrum-and-telecommunications-service-standards,https://ised-isde.canada.ca/site/gestion-spectre-telecommunications/fr/savoir-plus/documents-cles/spectre-telecommunications-normes-service,,,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
2023-2024,SRV03238,Weights and Measures Inspection,Services d'inspection poids et mesures,STAN00005755,Measurement Canada pledges to schedule an inspection 10 days from when the request is received. The service standard starts to apply from the time the inspector begins the inspection until testing is complete and the device owner or their representative is informed that the inspection is completed.,L'engagement de service pour la planification d'une inspection est de 10 jours à compter de la réception de la demande. La norme de service commence à s'appliquer à partir du moment où l'inspecteur commence l'inspection jusqu'à ce que les essais soient terminés et que le propriétaire de l'appareil ou son représentant soit informé que l'inspection est terminée.,TML,EML,,,0.9,129,146,0.8836,,,N,https://www.ic.gc.ca/eic/site/mc-mc.nsf/eng/lm03952.html#Section4.0,https://www.ic.gc.ca/eic/site/mc-mc.nsf/fra/lm03952.html#Section4.0,N/A,S.O.,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
2023-2024,SRV03243,Weights and Measures Approvals,L'approbation des appareils de pesage et de mesure,STAN00005756,Measurement Canada will issue a Notice of Approval between 30 and 700 days after commencing the assessment depending on the complexity of the submission.,Mesures Canada émettra un avis d'approbation entre 30 et 700 jours après le début de l'évaluation selon la complexité de la soumission.,TML,EML,,,0.9,134,157,0.8535,,,N,https://ised-isde.canada.ca/site/measurement-canada/en/mandate/service-standards#Section2.0,https://ised-isde.canada.ca/site/mesures-canada/fr/mandat/normes-service,N/A,S.O.,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
2023-2024,SRV03248,Electricity and Natural Gas Meter Inspection,Inspections de compteurs d'électricité et de gaz naturel,STAN00005757,Measurement Canada pledges to schedule an inspection 10 days from when the request is received. The service standard starts to apply from the time the inspector begins the inspection until testing is complete and the device owner or their representative is informed that the inspection is completed.,L'engagement de service pour la planification d'une inspection est de 10 jours à compter de la réception de la demande. La norme de service commence à s'appliquer à partir du moment où l'inspecteur commence l'inspection jusqu'à ce que les essais soient terminés et que le propriétaire de l'appareil ou son représentant soit informé que l'inspection est terminée.,TML,EML,,,0.9,1791,1793,0.9989,,,Y,https://ised-isde.canada.ca/site/measurement-canada/en/mandate/service-standards#Section4.0,https://ised-isde.canada.ca/site/mesures-canada/fr/mandat/normes-service#Section4.0,N/A,S.O.,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
2023-2024,SRV03261,Authorized Service Provider Recognized Technician Training,Formation des fournisseur services autorisés techniciens reconnus,STAN00005767,"Once a candidate has registered for a technical training course, Measurement Canada will advise the candidate in writing, at least 21 calendar days before the scheduled course start date, of the following, as applicable:
their acceptance into the course;
any cancellation or rescheduling of the cours","Après l'inscription d'un candidat à un cours de formation technique, Mesures Canada avisera celui-ci par écrit, au moins 21 jours civils avant la date prévue du début du cours, de ce qui suit, le cas échéant :
son admission au cours;
toute annulation ou tout report du cours;
tout changement de lieu du cours.",TML,EML,,,0.9,126,126,1.0,,,Y,https://ised-isde.canada.ca/site/measurement-canada/en/national-technical-training-program-course-policy,https://ised-isde.canada.ca/site/mesures-canada/fr/politique-cours-programme-national-formation-technique,N/A,S.O.,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
2023-2024,SRV03264,Electricity and Natural Gas Approvals,Approbation de compteurs d'électricité et de gaz naturel,STAN00005768,Measurement Canada will issue a Notice of Approval between 30 and 700 days after commencing the assessment depending on the complexity of the submission.,Mesures Canada émettra un avis d'approbation entre 30 et 700 jours après le début de l'évaluation selon la complexité de la soumission.,TML,EML,,,0.9,154,160,0.9625,,,Y,https://ised-isde.canada.ca/site/measurement-canada/en/mandate/service-standards#Section2.0,https://ised-isde.canada.ca/site/mesures-canada/fr/mandat/normes-service,N/A,S.O.,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
2023-2024,1065,Mobilizing Insights in Defence and Security (MINDS),Mobilisation des idées nouvelles en matière de défense et de sécurité (MINDS),3476,Issuing a contribution payment following receipt of all required documentation,Émettre un paiement de contribution après réception de tous les documents requis,TML,OTH,N/A,N/A,1,9,9,1.0,N/A,N/A,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1065,Mobilizing Insights in Defence and Security (MINDS),Mobilisation des idées nouvelles en matière de défense et de sécurité (MINDS),3475,Communicating a contribution funding decision after receiving a completed application,Communiquer une décision de financement de contribution après avoir reçu une demande complète,TML,EML,​,​,1,15,15,1.0,Service standard for two rounds of grant funding.,Norme de service pour deux cycles de subventions​,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1065,Mobilizing Insights in Defence and Security (MINDS),Mobilisation des idées nouvelles en matière de défense et de sécurité (MINDS),3474,Acknowledging the receipt of a contribution funding request,Accuser réception d'une demande de financement de contribution,TML,EML,​,​,1,15,15,1.0,Service standard for 16 collaborative networks applications,Norme de service pour 16 applications de réseaux de collaboration,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1065,Mobilizing Insights in Defence and Security (MINDS),Mobilisation des idées nouvelles en matière de défense et de sécurité (MINDS),2905,Acknowledging the receipt of a grant funding request,Accuser réception d'une demande de subvention,TML,EML,​,​,1,138,138,1.0,Service standard for two rounds of grant applications.,TBT,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1065,Mobilizing Insights in Defence and Security (MINDS),Mobilisation des idées nouvelles en matière de défense et de sécurité (MINDS),2906,Communicating a grant funding decision after receiving a completed application,Communiquer une décision de financement de subvention après avoir reçu une demande complète,TML,EML,,,1,138,138,1.0,Service standard for two rounds of grant funding. Numbers updated accordingly.,Norme de service pour deux cycles de subventions. Chiffres mis à jour en conséquence.,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1065,Mobilizing Insights in Defence and Security (MINDS),Mobilisation des idées nouvelles en matière de défense et de sécurité (MINDS),2907,Issuing a grant payment following receipt of all required documentation,Émettre un paiement de subvention après réception de tous les documents requis,TML,OTH,"DRMIS. Payment made directly to the organization or institution's bank account.​

​",​TBT,1,58,58,1.0,Service standard for two rounds of grant funding. Numbers updated accordingly.,"Norme de service pour deux cycles de subventions. Chiffres mis à jour en conséquence.
​",Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1064,Innovation for Defence Excellence and Security (IDEaS),"Innovation pour la défense, l’excellence et la sécurité (IDEeS)",3507,"A funding decision, after receiving a completed application, is communicated within 90 Calendar days.","Une décision de financement, après réception d’une demande dûment remplie, est communiquée dans les 90 jours civils.",TML,EML,​TBD,​TBD,1,65,65,1.0,N/A,N/A,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1064,Innovation for Defence Excellence and Security (IDEaS),"Innovation pour la défense, l’excellence et la sécurité (IDEeS)",3503,Acknowledgement of the receipt of a funding request within 21 calendar days.,Accuser réception d'une demande de financement dans les 21 jours civils,TML,ONL,,,1,65,65,1.0,N/A,N/A,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1064,Innovation for Defence Excellence and Security (IDEaS),"Innovation pour la défense, l’excellence et la sécurité (IDEeS)",2883,Issuing a payment following receipt of all required documentation within 45 calendar days,Émettre un paiement après réception de tous les documents requis dans les 45 jours civils,TML,OTH,N/A,N/A,1,14,14,1.0,"N/A
​",N/A,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1066,Ministerial Correspondence Unit,Unité de la correspondance ministérielle,3480,"Reply to VIP (Member of Parliament, other ministers (provincial, national, international, etc.) students)","Réponse aux VIP (député, autres ministres (provinciaux, nationaux, internationaux, etc.); étudiants)",TML,ONL,TBD​,​TBD,0.8,558,1004,0.5558,"VIP files are treated with priority; however, due to file backlog and a shortage of trained resources in the Ministerial Correspondence Unit, only 61% of VIP files met the 80% target of being on time, i.e. for a reply to be prepared within 10 days. To help improve timeliness and meet the service standard for VIP files, MCU willmodernize and explore potential efficiencies of process automations and real time data visualizations (e.g. robotic process automation, artificial intelligence, presenting live data using PowerBI)continue to build and maintain staff capacity to support organizational stability (e.g. staff vacant positions in a timely manner)
take advantage of critical feedback from clients to improve turnaround times and processes (e.g. annual OPI meeting, surveys)​",​TBT,N,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1066,Ministerial Correspondence Unit,Unité de la correspondance ministérielle,3479,Reply to public correspondence,"Réponse aux VIP (député, autres ministres (provinciaux, nationaux, internationaux, etc.); étudiants)",TML,ONL,​TBD,​TBD,0.8,1163,1421,0.8184,N/A,N/A,Y,N/A,N/A,N/A,N/A,dnd-mdn,National Defence | Défense nationale
2023-2024,1506,NFB Archives,ONF Archives,1509,Respond to clients within three business days of receiving their initial inquiries.,Répondre aux clients dans les trois jours ouvrables qui suivent la requête initiale.,TML,OTH,,,,,,,,,,There is no departmental webpage where the service standards and targets are published.,Il n'y a pas de page Web ministérielle (Canada.ca) où les normes relatives aux services et les cibles sont publiées.,,,nfb-onf,National Film Board | Office national du film
2023-2024,1506,NFB Archives,ONF Archives,1511,Deliver physical materials to clients within six business days,Fournir le matériel physique aux clients dans un délai de six jours ouvrables.,TML,OTH,,,,,,,,,,There is no departmental webpage where the service standards and targets are published.,Il n'y a pas de page Web ministérielle (Canada.ca) où les normes relatives aux services et les cibles sont publiées.,,,nfb-onf,National Film Board | Office national du film
2023-2024,1506,NFB Archives,ONF Archives,2686,"Deliver clients the materials that they have ordered and need for editing, by means of high-quality technical transfers, with no errors in the stock shots or time code, and within the agreed deadlines.","Livrer aux clients le matériel commandé nécessaire au montage, dans un transfert technique de haute qualité, sans erreurs de plans ou de codes temporels, et dans les délais prescrits.",ACY,OTH,,,,,,,,,,There is no departmental webpage where the service standards and targets are published.,Il n'y a pas de page Web ministérielle (Canada.ca) où les normes relatives aux services et les cibles sont publiées.,,,nfb-onf,National Film Board | Office national du film
2023-2024,2641,CAMPUS - Individual subscription,CAMPUS - Abonnement individuel,4135,The customer receives the subscription to CAMPUS as soon as the transaction is completed online and is satisfied with it.,"Dès que la transaction est conclue en ligne, le client obtient l’abonnement de CAMPUS et en est satisfait.",ACY,ONL,,,,,,,,,,There is no departmental webpage where this service standard is published.,Il n'y a pas de page Web ministérielle où cette norme de service est publiée.,,,nfb-onf,National Film Board | Office national du film
2023-2024,2642,Access to intormation and Privacy,Accès à l'information et protection des renseignements personnels,1992,The legislated timeframe for responding to an access to information request or a request for personal information is 30 days.,Le délai prescrit par la loi pour répondre aux demandes d’accès à l’information et de communication de renseignements personnels est de 30 jours civils.,TML,ONL,,,,,,,,,,https://www.canada.ca/en/national-film-board/corporate/publications/plans-reports/access-information-privacy.html,https://www.canada.ca/fr/office-national-film/organisation/publications/plans-rapports/acces-information-protection-renseignements-personnels.html,,,nfb-onf,National Film Board | Office national du film
2023-2024,2642,NFB.ca-Digital Store,ONF.ca-Boutique numérique,4138,The customer receives the product as soon as the transaction is completed on the Digital Store and is satisfied with it.,"Dès que la transaction est conclue sur la boutique numérique, le client obtient le produit et en est satisfait.",ACY,ONL,,,,,,,,,,There is no departmental webpage where this service standard is published.,Il n'y a pas de page Web ministérielle où cette norme de service est publiée.,,,nfb-onf,National Film Board | Office national du film
2023-2024,1526,Public Screenings,Projections publiques,1946,Respond to clients within three business days of receiving their initial inquiries.,Répondre aux clients dans les trois jours ouvrables qui suivent la requête initiale.,TML,OTH,,,,,,,,,,There is no departmental webpage where this service standard is published.,Il n'y a pas de page Web ministérielle où cette norme de service est publiée.,,,nfb-onf,National Film Board | Office national du film
2023-2024,1526,Public Screenings,Projections publiques,1948,"Send each client a copy of the film as specified in the request, in the requested format and of the best possible quality for the screening.","Soumettre aux clients la copie du film tel qu’il a été spécifié dans la requête, conforme au format attendu et de la meilleure qualité possible pour la projection.",ACY,OTH,,,,,,,,,,There is no departmental webpage where this service standard is published.,Il n'y a pas de page Web ministérielle où cette norme de service est publiée.,,,nfb-onf,National Film Board | Office national du film
2023-2024,1728,Access to intormation and Privacy,Accès à l'information et protection des renseignements personnels,1992,The legislated timeframe for responding to an access to information request or a request for personal information is 30 days.,Le délai prescrit par la loi pour répondre aux demandes d’accès à l’information et de communication de renseignements personnels est de 30 jours civils.,TML,ONL,,,,,,,,,,https://www.canada.ca/en/national-film-board/corporate/publications/plans-reports/access-information-privacy.html,https://www.canada.ca/fr/office-national-film/organisation/publications/plans-rapports/acces-information-protection-renseignements-personnels.html,,,nfb-onf,National Film Board | Office national du film
2023-2024,1556,Calibration laboratory assessment service,Service d'évaluation des laboratoires d'étalonnage,1555,We aim to provide clients with the final results of the calibration laboratory assessment within 1 week of having provided the draft report at the end of the site visit. Final reports include a decision on whether labs are eligible for accreditation through SCC based on CLAS eligibility criteria.,Notre objectif est de fournir aux clients les résultats finaux de l'évaluation du laboratoire d'étalonnage dans un délai d'une semaine après avoir fourni le projet de rapport à la fin de la visite du site. Les rapports finaux comprennent une décision sur l'admissibilité des laboratoires  à l'accréditation par le CCN reposant sur les critères d'admissibilité du CLAS.,TML,OTH,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• en ligne.",1,20,20,1.0,"CLAS provides ongoing services such as on-site visits and measurement audits to 40 laboratories to issue or maintain their accreditation. In 2023-24, it completed 20 assessments for 19 laboratories and provided the final results within 1 week","Le CLAS fournit des services continus tels que des visites sur site et des vérifications des mesures à 40 laboratoires pour maintenir leur accréditation. En 2023-24, il a réalisé 20 évaluations pour 19 laboratoires et a fourni les résultats finaux dans un délai d’une semaine.",Y,Not currently available,Pas disponible à l'heure actuelle,https://nrc.canada.ca/en/certifications-evaluations-standards/calibration-laboratory-assessment-service/directory-accredited-calibration-laboratories,Répertoire des laboratoires d'étalonnage accrédités - Conseil national de recherches Canada,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1554,Canada's official time,Heure officielle du Canada,1551,Clients should have 24 hour access to an accurate time signal.,Les clients devraient avoir un accès 24 heures sur 24 à un signal horaire précis.,ACS,OTH,"The service is standard is administered through the following channels: 
•Telephone 
•Online
•Email","La norme de service est administrée par les voies suivantes :
• téléphone; 
• en ligne
• courriel.",1,435678,435678,1.0,,,Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,2568,Canadian Construction Materials Centre (CCMC) Product Assessments,Évaluation des produits du Centre canadien de matériaux de construction (CCMC),3937,Response to applications within 5 business days from online submission.,Les demandes d’examen soumises au CCMC doivent être traitées dans les cinq jours suivant le dépôt de la demande en ligne.,TML,EML,,,0.95,143,149,0.9597,,,Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1557,Certified Reference Materials,Matériaux de référence certifiés,1557,Orders are processed and shipped within 5 business days of receiving all the required information from purchaser – temperature sensitive products may require longer processing time due to carrier shipping schedules.,Le traitement et l'expédition de commandes se font dans les cinq jours ouvrables suivant la réception de toutes les informations requises de l'acheteur. Un délai plus long pourrait s'avérer nécessaire pour le traitement de produits thermosensibles en raison des horaires d'expédition des transporteurs.,TML,OTH,"The service standard is administered through the following channels: 
•Virtual Store (online)
•Email","La norme de service est administrée par les voies suivantes :
• magasin virtuel (en ligne)
• Courriel",0.9,,1228,,"2024.09.25 1,228 orders submitted and processed. 8,981 individual CRMs sold. Service standard tracking had been suspended until a new eCommerce system has been implemented. .",2024.09.25 1 228 commandes soumises et traitées. 8 981 produits distincts vendus. Le suivi des normes de service a été suspendu jusqu’à la mise en place d’un nouveau système de commerce électronique.que.,NA,https://nrc.canada.ca/en/certifications-evaluations-standards/certified-reference-materials/shipping_info,Information sur la commande et la livraison/Modalités | Conseil national de recherches Canada,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1339,Client Service Centre (CSC),Centre de services à la clientèle,1334,"Grade of service:
 80% of phone calls answered within 30 seconds.","Niveau de service : 
80% d’appels téléphoniques répondus dans un intervalle de 30 secondes.",ACS,TEL,,,0.8,7871,8859,0.8885,The actual results for NCC and IRAP combined is 88.85%,Les résultats réels pour la CCN et le PARI combinés sont de 88.85 %.,Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1339,Client Service Centre (CSC),Centre de services à la clientèle,1335,Requests are completed < 1 day.,Les demandes sont traitées en moins d’une journée.,TML,EML,,,0.8,17239,19176,0.899,Annual business standard results - 89.9%,Le résultat annuel en ce qui concerne les normes opérationnelles est de 89.9 %.,Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1339,Client Service Centre (CSC),Centre de services à la clientèle,1337,Compliance to script adherence (Adherence to prescribed workflows and scripts through QA and QC measures correlated with direct observation via call recordings.),"Conformité de l’adhérence au scénario (adhérence au flux de travail et aux scénarios prévus grâce aux mesures d’assurance de la qualité [AQ] et de contrôle de la qualité [CQ], corrélée par une observation directe des enregistrements d’appels.)",ACY,TEL,,,0.9,7973,8859,0.9,Best practice Quality Assurance/Quality Control methodology.,Pratiques exemplaires et méthode en matière d’assurance de la qualité et de contrôle de la qualité.,Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1339,Client Service Centre (CSC),Centre de services à la clientèle,2552,"Compliance with internal standards
(Assessment of email correspondence in accordance with best practices quality assurance and quality control methodologies)","Respect des normes internes
(Conformité des articles de la base de connaissance (évaluation des courriels selon les meilleures méthodes de contrôle et d’assurance de la qualité).)",ACY,EML,,,0.9,17258,19176,0.9,,,Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1339,Client Service Centre (CSC),Centre de services à la clientèle,1342,Percentage of calls completed,Pourcentage d’appels téléphoniques complétés.,ACS,TEL,,,0.95,8859,9521,0.9305,Service standard result derived from the number of calls handled minus the number of calls abandoned,Le taux de conformité à la norme de service repose sur le nombre d’appels traités moins le nombre d’appels abandonnés,N,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1553,Codes Canada,Codes Canada,1549,Hard copy versions of codes are delivered within 14 days.,Versions imprimées des codes livrées dans un délai 14 jours.,TML,OTH,"The channel over which this standard is administered is shipping. Requests for shipping can be submitted through the following channels:
•Telephone 
•In-person
•Email 
•Mail
•Fax","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel;
• courrier;
• fax.",0.95,14919,15270,0.977,"All orders that were placed in Fiscal Year 2024 were shipped the next day. Delays may occur  when finance needs to process the credit card  and places a block on the order which sometimes will take up to 2 weeks to unblock. Such instances have not been tracked, but are uncommon.","Toutes les commandes passées au cours de l’exercice 2024 ont été expédiées le jour suivant. Des retards peuvent survenir lorsque les services financiers doivent traiter la carte de crédit et bloquent la commande, qui peut parfois prendre jusqu’à deux semaines pour être débloquée. Ces cas n’ont pas fait l’objet d’un suivi, mais sont peu fréquents.",Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1549,Federal Science Libraries Network (FSLN),Réseau des bibliothèques scientifiques fédérales (RBSF),1544,"FSLN Operations uses a service desk model to ensure that leads in FSLN departments have a single-point of contact for raising incident tickets, service tickets and change requests. The standard is that FSLN needs to acknowledge emails within 1 day.","Le service des opérations de la RBSF applique un modèle de centre de services pour s’assurer que les responsables des ministères partenaires de la BSF disposent d’un guichet unique pour signaler les incidents, les demandes de service et les demandes de modifications. Cette norme stipule que la BSF doit accuser réception des courriels dans les 24 heures.",TML,OTH,"The service is standard is administered through the following channels: 
•Online (Contact Us)
•Email
•MS Teams.","La norme de service est administrée par les voies suivantes :
• en ligne (Contactez-nous)
• courriel
• MS Teams.",1,709,758,0.9354,Total Annual Buisness Volume and Annual Business Volume Satisfying Standard are the total sum of FSLN Partners and Public (External) requests.,Le volume total annuel des activités et le volume annuel des activités qui ont respecté la norme de service sont la somme totale des demandes des partenaires du RBSF et du public (demandes externes).,N,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1555,Instrument Calibration Services,Services d'étalonnage d'instruments,3938,Measurement services are performed under the scope of the ISO/IEC 17025-compliant Quality Management System (QMS),"Les services de mesure sont effectués à l’aide du système de gestion de la qualité (SGQ), qui est conforme à la norme ISO/CEI 17025.",ACY,OTH,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.",0.9,946,994,0.9517,Calculated by taking the number of technical reports issued under the scope of our QMS divided by the  total number of technical reports issued. service standard includes both instrument calibration and GSMS testing,Calculé en divisant le nombre de rapports techniques publiés à l’aide de notre SGQ par le nombre total de rapports techniques publiés. La norme de service comprend l’étalonnage d’instruments et l’analyse par spectrométrie de masse à décharge luminescente (SMDL).,Y,Not currently available,Pas disponible à l'heure actuelle,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1560,IRAP Advisory Services through Contributions to Organizations,Services-conseils du PARI - contributions aux organismes,STAN00005468,Clients are satisfied with services delivered,Les clients sont satisfaits des services fournis.,OTH,OTH,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.85,1649,1795,0.9187,Post Service Assessment is sent to clients who have received a service from an organization in a given Fiscal Year.  Business Volume number represents the number of clients who have complated the Post Service Assessment. The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (92%).,L'évaluation après service est envoyée aux clients qui ont reçu un service d'une organisation au cours d'un exercice donné. Le nombre de volumes d'affaires représente le nombre de clients qui ont complété l'évaluation après service. La norme de satisfaction du volume d'affaires annuel a été enregistrée par le service comme un pourcentage (92%).,Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1560,IRAP Advisory Services through Contributions to Organizations,Services-conseils du PARI - contributions aux organismes,STAN00005469,Services delivered are relevant to clients' business,Les services fournis correspondent aux besoins opérationnels des clients.,ACY,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.85,1571,1795,0.8752,Post Service Assessment is sent to clients who have received a service from an organization in a given Fiscal Year.  Business Volume number represents the number of clients who have complated the Post Service Assessment. The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (87%).,L'évaluation après service est envoyée aux clients qui ont reçu un service d'une organisation au cours d'un exercice donné. Le nombre de volumes d'affaires représente le nombre de clients qui ont complété l'évaluation après service. La norme de satisfaction du volume d'affaires annuel a été enregistrée par le service comme un pourcentage (87%),Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1560,IRAP Advisory Services through Contributions to Organizations,Services-conseils du PARI - contributions aux organismes,STAN00005470,Services are completed in a reasonable time frame,Les services sont fournis dans un délai raisonnable.,TML,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.85,1566,1795,0.8724,Post Service Assessment is sent to clients who have received a service from an organization in a given Fiscal Year.  Business Volume number represents the number of clients who have complated the Post Service Assessment. The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (88%).,L'évaluation après service est envoyée aux clients qui ont reçu un service d'une organisation au cours d'un exercice donné. Le nombre de volumes d'affaires représente le nombre de clients qui ont complété l'évaluation après service. La norme de satisfaction du volume d'affaires annuel a été enregistrée par le service comme un pourcentage (88%),Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1275,IRAP Advisory Services to Firms,Services-conseils du PARI aux entreprises,2165,"IRAP identifies and addresses the needs of funded clients, providing the highest-quality services in a courteous and professional way.","Le PARI détermine les besoins des clients financés et y répond en toute confidentialité, en fournissant des services de la plus haute qualité de façon courtoise et professionnelle.",OTH,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.95,3372,3463,0.9737,"Total Annual Business Volume represents the total number of funded firms who started new projects in a given fiscal year (includes  NRC IRAP support to firms for technology innovation projects and for the youth employment program) .
The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (97%).","Le volume d'activités annuel total représente le nombre d'entreprises financées qui ont lancé de nouveaux projetsau cours d'un exercice financier particulier  (comprend le support  aux entreprises du PARI CNRC pour les projets d'innovation technologique et pour le programme emploi jeunesse). 

