year,service,cra_business_ids_collected,SIN_collected,phone_inquiry_count,phone_application_count,phone_inquiry_and_application_count,online_inquiry_count,online_application_count,live_application_count,mail_application_count,email_application_count,fax_application_count,other_application_count,comment_en,comment_fr
2018,724,N,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,Applications received by mail and email.,Demandes reçues par la poste et courriel.
2018,731,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,Applications received by mail.,Demandes reçues par la poste.
2018,733,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,Applications received by mail.,Demandes reçues par la poste.
2018,734,N,N,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,Applications received by mail.,Demandes reçues par la poste.
2018,737,Y,,0.0,0.0,0.0,0.0,0.0,0.0,1766.0,0.0,0.0,0.0,Applications received by mail.,Demandes reçues par la poste.
2018,740,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,Applications received by mail.,Demandes reçues par la poste.
2018,741,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Applications received by mail.,Demandes reçues par la poste.
2018,743,,N,0.0,0.0,0.0,0.0,0.0,0.0,125940.0,0.0,0.0,0.0,B2G applications must be submitted in paper copy and by mail.,Les demandes B2G doivent être soumises sous forme papier et par courrier postal.
2018,744,Y,,0.0,0.0,0.0,0.0,0.0,0.0,185838.0,0.0,0.0,0.0,B2 applications must be submitted in paper copy and by mail.,Les demandes B2 doivent être soumises sous forme papier et par courrier.
2018,745,Y,,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,"ARs beginning August 12, 2019, clients can apply by email.  Historically, could only apply by regular mail.  See revised D11-11-3 and D11-11-1 and D11-4-16 for procedures.","À partir du 12 août 2019, les clients peuvent demander des DA et des DND par courriel. Dans le passé, ils pouvaient seulement appliquer par la poste. Voir D11-11-3, D11-11-1 et D11-4-16 révisés pour les procedures."
2018,746,Y,,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,0.0,0.0,0.0,Application received by mail only.,Demandes reçues seulement par courrier postal.
2018,747,,,0.0,0.0,0.0,0.0,1794.0,0.0,108.0,0.0,0.0,260.0,"The number of telephone inquiries are not known, as telephone inquiries are not tracked.
Access to Information and Privacy is not an information-based service.
ATIP Operations tracks the number of reqests received annually but not  the method used to make the request.

2162 ATI and Privacy requests were received in the 2018-19 fiscal year. The number of requests received through each channel is not currently tracked and the values provided are estimates. The values were calculated by applying the proportions determined from a sub-set of requests where the channel was known.","Le nombre de demandes de renseignements par téléphone n'est pas connu, car les demandes par telephone ne sont pas consignées.

L’accès à l’information et protection des renseignements personnels n’est pas un service d'information.

AIPRP suit le nombre de requêtes reçus annuellement, mais pas la méthode utilisée pour faire la demande.

2162 demandes d'accès à l'information et de protection des renseignements personnels ont été reçues durant l’exercice 2018-2019. Le nombre de demandes reçues par chaque canal n’est pas actuellement suivi et les valeurs fournies sont des estimations. Les valeurs ont été calculées en appliquant les proportions déterminées à partir d’un sous-ensemble de demandes où le canal était connu."
2018,749,N,,0.0,0.0,0.0,0.0,1872.0,0.0,1428.0,0.0,0.0,0.0,The system does not distinguish between a mail or fax application. Email applications are not currently accepted.,Le système ne distingue pas si la demande a été reçue par la poste ou facsimilé.  Les courriels ne sont pas acceptés.
2018,750,Y,,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,60.0,The system does not distinguish between mail or fax application but does identify when it's received by email.,"Le système ne distingue pas lorsque la demande a été reçue par la poste ou facsimilé, mais l’identifie lorsqu’elle a été reçue par courriel."
2018,762,Y,Y,100.0,0.0,100.0,3000.0,0.0,0.0,50.0,0.0,0.0,3500.0,,
2018,763,N,Y,22185.0,0.0,22185.0,900.0,0.0,0.0,70.0,0.0,0.0,674.0,,
2018,771,,,2497.0,0.0,2497.0,10701.0,0.0,0.0,777.0,0.0,0.0,1533.0,"CRA Business Number: Health Canada does not have a CRA business number as there is no cost associated with accessing this service and it does not generate revenue.

SIN is identifier: Health Canada does not collect social insurance numbers as part of this service.

Online Applications: Health Canada does not have an online application service to request publications. However, it does have an online form through which users can send an email request to Health Canada. See Other Channel Applications for the total number of requests received.

In-Person Applications, Mail Applications: Health Canada accepts publication requests in-person or through mail.","Numéro d’entreprise de l’Agence du revenu du Canada (ARC) : Santé Canada n’a pas de numéro d’entreprise de l’ARC, car il n’y a aucun coût rattaché à l’accès à ce service et il ne génère pas de revenus.

Le numéro d’assurance sociale (NAS) en tant qu’identificateur : Santé Canada ne recueille pas les numéros d’assurance sociale dans le cadre de ce service.

Demandes en ligne : Santé Canada ne dispose pas d’un service de demande en ligne pour demander des publications. Toutefois, un formulaire en ligne est mis à la disposition des utilisateurs qui souhaitent envoyer une demande par courriel à Santé Canada. Voir la section « Autres mécanismes de présentation de demandes » pour connaître le nombre total de demandes reçues.

Demandes en personne, demandes par la poste : Santé Canada accepte les demandes de publication en personne ou par la poste."
2018,7,,Y,2405999.0,0.0,2405999.0,9251658.0,135153.0,0.0,490609.0,0.0,0.0,923930.0,"- In person applications are not accepted for CPP.
-The volume reflected in the 'Online Applications' column represents only the online applications for the CPP Retirement Pension.
-The volume reflected in the 'Applications by Mail' column includes the paper applications for the following CPP benefits:  Retirement Pension, Death Benefit, Survivor Benefit, Survivor Children's Benefit. Paper applications for Assignments and Credit Splitting are not reflected in the volume.  They account for another 25,793 work items.
-The volume reflected in the 'Applications through Other Channels' represents the volume of Automatic Enrollment into the CPP Post-Retirement Pension (PRB).  Applications to the PRB are fully automated and clients are enrolled authomatically with no need for the client to apply for the benefit. 
- Application to benefits do not constitute the largest volume of work done by  the CPP Program. In addition to applications, there were also another 5,732,776 CPP and CPP-Disability account revisions in 2018-2019. 
-The number of website visits include CPP and OAS content combined.","– Les demandes de prestations du RPC ne sont pas acceptées en personne.
- La valeur de la colonne « Demandes soumises en ligne » ne représente que les demandes de pension de retraite du RPC soumises en ligne.
– La valeur de la colonne « Demandes soumises par la poste » représente les demandes papier pour les types de prestations du RPC suivants : pension de retraite, prestation de décès, prestation de survivant et prestation pour enfants. Les demandes papier pour une cession ou un partage des crédits ne sont pas représentées dans la dite valeur. Elles correspondent à 25 793 autres éléments.
– La valeur de la colonne « Demandes soumises par d’autres moyens » représente la quantité d’adhésions automatiques aux prestations après retraite (PAR) du RPC. Les clients sont automatiquement admis aux PAR sans avoir à déposer une demande. 
– Les demandes de prestations ne constituent pas la charge de travail la plus importante du programme de RPC. En effet, il y a eu 5 732 776 révisions de comptes du RPC et du RPC Invalidité en 2018-2019 en plus des demandes de prestations. 
– Le nombre de visites du site Web fait référence à la consultation des contenus combinés du RPC et de la Sécurité de la vieillesse (SV)."
2018,800,,,0.0,0.0,0.0,0.0,10.0,0.0,21.0,0.0,0.0,0.0,"Number of Telephone Enquiries: The volume of enquiries is not available as the Board does not track  specific service data for this channel. 
Number of Website Visits: This is not an information-based service.
Number of In-Person Applications: This service is not provided in-person.","Nombre de demandes de renseignements par téléphone : Ces données ne sont pas disponibles, étant donné que le Tribunal ne fait pas le suivi des données liées à un service précis pour ce mode de prestation. 
Nombre de visites sur le site (service axés sur l'information) : Il ne s’agit pas d’un service axé sur les renseignements.
Nombre de demandes en personne: Ce service n’est pas fourni en personne."
2018,869,,,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,CED does not have information on the number of visits to the Treasury Board Secretariat's website regarding  access to information and privacy requests.,DEC ne détient pas l'information concernant le nombre de visites sur le site Web du Secrétariat du Conseil du Trésor lié aux demandes d'accès à l'information et des renseignements personnels.
2018,873,,N,0.0,0.0,0.0,0.0,0.0,0.0,46592.0,0.0,0.0,186364.0,"CRA Business Number: Health Canada does not have a CRA business number as there is no cost associated with accessing this service and  it does not generate revenue.

SIN is identifier: Health Canada does not collect social insurance numbers as part of this service.

Telephone enquires, Website Visits, Online Applications, In-Person Applications: Health Canada provides only an email address to contact the Minister. There is no application, online form or phone number available to the public.","Numéro d’entreprise de l’Agence du revenu du Canada (ARC) : Santé Canada n’a pas de numéro d’entreprise de l’ARC, car il n’y a aucun coût rattaché à l’accès à ce service et il ne génère pas de revenus.

Le numéro d’assurance sociale (NAS) en tant qu’identificateur : Santé Canada ne recueille pas les numéros d’assurance sociale dans le cadre de ce service.

Demandes de renseignements par téléphone, visites du site Web, demandes en ligne, demandes en personne : Santé Canada ne fournit qu’une adresse électronique pour communiquer avec la ministre. Il n’y a pas de demande, de formulaire en ligne ou de numéro de téléphone à la disposition du public."
2018,874,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3028.0,0.0,0.0,0.0,"We do not have statistics on the number of telephone inquiries, and the number of website visits. CPP applications are submitted by mail therefore none are received online or in person.",Nous ne disposons pas de statistiques sur le nombre de demandes de renseignements téléphoniques et le nombre de visites sur le site Web. Les demandes de CPP sont soumises par courrier alors aucune n'est recu en personne ou par voie electronique.
2018,876,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,"We do not have statistics on the number of telephone inquiries.  Approximately 2,300 visits to the website /year. MCE applications must be submitted by mail therefore there is no data on online applications or in-person applications.",Nous ne disposons pas de statistiques sur le nombre de demandes de renseignements téléphoniques.Environ 2 300 visites sur le site Web / année . Les demandes de CPP sont soumises par courrier. Il ne s'agit donc pas de données sur les demandes en ligne ou les demandes présentées en personne.
2018,892,N,N,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,"The service is offered mail and e-mail.

Total Business Volume:  52 
We do not track submissions by channel but estimate that applications are equally divided between mail and email.","Le service est offert par la poste et par courriel.

Volume total des activités : 52 
Nous ne consignons pas de renseignements sur le nombre de demandes envoyées à l'aide des divers moyens, mais nous estimons que le pourcentage est réparti également entre les demandes envoyées par la poste et celles envoyées par courriel."
2018,896,,,0.0,0.0,0.0,0.0,111.0,0.0,8.0,0.0,0.0,8.0,"PHAC ATIP requests are processed by Health Canada's ATIP Division under a shared services partnership.

The number of telephone inquiries are not known, as telephone inquiries are not tracked.

Access to Information and Privacy is not an information-based service.

ATIP Operations tracks the number of reqests received annually but not  the method used to make the request.

127 ATI and Privacy requests were received in the 2018-19 fiscal year. The number of requests received through each channel is not currently tracked and the values provided are estimates. The values were calculated by applying the proportions determined from a sub-set of requests where the channel was known.","Les demandes d'AIPRP de l'ASPC sont traitées par la Division de l'AIPRP de Santé Canada dans le cadre d'un partenariat de services partagés.

Le nombre de demandes de renseignements par téléphone n'est pas connu, car les demandes par telephone ne sont pas consignées.

L’accès à l’information et protection des renseignements personnels n’est pas un service d'information.

AIPRP suit le nombre de requêtes reçus annuellement, mais pas la méthode utilisée pour faire la demande.

127 demandes d'accès à l'information et de protection des renseignements personnels ont été reçues durant l’exercice 2018-2019. Le nombre de demandes reçues par chaque canal n’est pas actuellement suivi et les valeurs fournies sont des estimations. Les valeurs ont été calculées en appliquant les proportions déterminées à partir d’un sous-ensemble de demandes où le canal était connu."
2018,899,,,1123.0,0.0,1123.0,4813.0,0.0,0.0,350.0,0.0,0.0,690.0,Health Information changed to Communications Services to match online tool,L'information sur la santé a été modifié à Services de communications pour correspondre à l'outil en ligne
2018,900,,Y,528037.0,0.0,528037.0,1378974.0,0.0,0.0,349150.0,0.0,0.0,134419.0,"This service results in electronic payments being deposited into plan members’ (e.g. retirees and annuitants) accounts. Work is underway between PSPC-Pension, Digital Services Branch, Shared Services Canada and Pension Plan Sponsors to assess the feasibility of expanding e-services capabilities for the administration of public sector pension plans in order to align with industry best practices and better meet the needs of public sector pension plan members. However, this will be an iterative process, in which options for implementation and timelines will be evaluated and determined.

Blank indicates that the service is not offered through this method.","Ce service donne lieu au dépôt de paiements électroniques dans les comptes des participants aux régimes (p. ex. retraités et pensionnés). Les responsables des pensions à SPAC, la Direction générale des services numériques, Services partagés Canada et les promoteurs des régimes de pension travaillent actuellement ensemble afin d’évaluer la faisabilité de l’expansion des capacités de services électroniques pour l’administration des régimes de pension de la fonction publique, et ce, pour aligner nos façons de faire sur les pratiques exemplaires de l’industrie et pour mieux répondre aux besoins des participants aux régimes de pension de la fonction publique. Il s’agira toutefois d’un processus itératif où les options de mise en œuvre et les échéances seront évaluées, puis déterminées.

Cellule vide indique que le service n'est pas offert par cette méthode."
2018,912,,,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,Mail,Courier
2018,914,N,N,1167.0,0.0,1167.0,2889007.0,2591.0,0.0,2.0,0.0,0.0,0.0,N/A indicates that the service is not offered through this method.,N / A indique que le service n'est pas offert par cette méthode.
2018,925,,,0.0,0.0,0.0,0.0,0.0,0.0,46592.0,0.0,0.0,186364.0,Tool only accepts numeric values.  N/A would be a more applicable response than blank for Number of telephone enquiries through to Number of in-person applications,L'outil n'accepte que les valeurs numériques.  S.O. serait une réponse plus pertinente que  vide  pour le nombre de demandes de renseignements téléphoniques jusqu'au nombre de demandes en personne
2018,926,N,N,950789.0,0.0,950789.0,6637783.0,184609.0,0.0,267239.0,0.0,0.0,0.0,"Applications: number represents online licence renewals (individuals)
Mail: new and renewal applications","Demandes : le nombre représente les renouvellements de permis en ligne (particuliers)
Courrier : nouvelles demandes et demandes de renouvellement"
2018,927,N,N,44000.0,0.0,44000.0,6637783.0,0.0,0.0,927.0,0.0,0.0,0.0,"Telephone inquiries: also 950,789 calls to the CFP Contact Centre for information",Demandes de renseignements téléphoniques : le Centre d'appels du PCAF a reçu 950 789 appels.
2018,930,N,N,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,"Companies may apply one year but not complete the process until the next year. Accreditation received 75 email inquiries in 2018-19, of which 37 actually enrolled in the program. 
Call Centre forwards on average 240 email inquiries per year to the Accreditation unit. Policy Centre forwards on average 12 emails per year to the Accreditation unit. Statistics are not available for telephone inquiries.","Les entreprises peuvent présenter une demande une année, mais ne terminer le processus que l'année suivante. L'unité d'accréditation a reçu 75 demandes de renseignements par courriel en 2018-2019, et 37 demandeurs se sont effectivement inscrits au programme. Le centre d'appels achemine en moyenne 240 demandes de renseignements par courrier électronique par année à l'unité d'accréditation. Le centre de décision achemine en moyenne 12 courriels par année à l'unité d'accréditation. Les statistiques ne sont pas disponibles pour les demandes de renseignements téléphoniques."
2018,932,,,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,0.0,0.0,0.0,"The NDDB website provides general information related to the NDDB services and for investigators to obtain required forms. However, no submissions to the NDDB are accepted electronically. Submissions must be sent by registered mail or courier service. Questions can be posed via a email hyperlink. Statistics are not available for telephone inquiries, or email inquiries.","Le site Web de la BNDG contient des renseignements généraux sur les services de la BNDG et permet aux enquêteurs d'obtenir les formulaires requis. Toutefois, la BNDG n'accepte aucune demande par voie électronique. Les demandes doivent être envoyées par courrier recommandé ou par service de messagerie. Les questions peuvent être posées via un hyperlien de courriel. Les statistiques ne sont pas disponibles pour les demandes de renseignements par téléphone ou par courriel."
2018,936,,,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,Web site visits - cell left blank as it is not monitored. Clients obtain phone number and email from website and contact the unit for services.,"Visites du site Web - la cellule est laissée en blanc car elle ne fait l'objet d'aucun suivi. Les clients obtiennent le numéro de téléphone et l'adresse de courriel sur le site Web, et contactent le Groupe pour solliciter ses services."
2018,937,N,N,0.0,0.0,0.0,0.0,5580.0,0.0,3094.0,0.0,0.0,600.0,The number of website visits is not monitored. Clients obtain phone number and email from website and contact the unit for services.,"Le nombre de visites du site Web ne fait pas l'objet d'un suivi. Les clients obtiennent le numéro de téléphone et l'adresse de courriel sur le site Web, et contactent la Sous-direction pour solliciter ses services."
2018,938,N,N,45869.0,0.0,45869.0,0.0,136059.0,0.0,3.0,0.0,0.0,55988.0,"Company Security Officers (CSOs) are asked? to complete a client satisfaction sheet at the end of the CSO training for the CSP.

136059 is the total number of applications submitted online during 2018-19 for the registration (registering companies in the CSP) and Personnel Security Screening Division (personnel security clearances) service.","Les agents de sécurité d'entreprise (ASE) doivent remplir un formulaire de rétroaction à la fin de la formation pour ASE dans le cardre du PSC.

136059 est le nombre total d’applications présentées en ligne pendant 2018-2019 pour l’enregistrement des deux services (le Programme de la sécurité des contrat (PSC)) et (La Division du filtrage de la sécurité du personnel (DFSP))."
2018,977,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,"Details for the Ecological Gifts Program are available online and by phone, but in order to apply for the program, an applicant must print the application form and complete it manually.  The completed form can be send to ECCC by mail or email.  Some applications are received by email.","Des informations complémentaires concernant le Programme des dons écologiques sont disponibles en ligne et par téléphone. Cependant, pour soumettre une demande au programme, tout requérant doit imprimer le formulaire de demande et le remplir manuellement. Le formulaire complété peut être envoyé à ECCC par courrier postal ou courriel. Un certain nombre de demandes est reçu par courriel."
2018,982,,,0.0,0.0,0.0,0.0,0.0,0.0,2810.0,0.0,0.0,18916.0,Stats above are annual for 2018,Statistiques ci-dessus pour l'année 2018 au complet
2018,983,,,0.0,0.0,0.0,0.0,1863.0,0.0,409.0,0.0,0.0,0.0,https://atip-aiprp.apps.gc.ca/atip/welcome.do,https://atip-aiprp.apps.gc.ca/atip/welcome.do
2018,985,,,24.0,0.0,24.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,"Applications are received by mail, email or fax (no distinction is made on the channel they are received). ECCC has determined the CRA Business Number is Not Applicable for its permit services.","Les demandes sont reçues par courriel, courrier postal, et fax (aucune distinction n'est faite parmi les modes de prestation). ECCC a déterminé que le numéro d'entreprise de l'ARC est Sans objet pour ses 
services de délivrance de permis."
2018,986,,,2860.0,0.0,2860.0,0.0,0.0,0.0,5672.0,0.0,0.0,0.0,"Applications are received by mail, email or fax (no distinction is made on the channel they are received). ECCC has determined the CRA Business Number is Not Applicable for its permit services.","Les demandes sont reçues par courriel, courrier postal, et fax (aucune distinction n'est faite parmi les modes de prestation). ECCC a déterminé que le numéro d'entreprise de l'ARC est Sans objet pour ses 
services de délivrance de permis."
2018,989,,,150.0,0.0,150.0,13000.0,0.0,0.0,50.0,0.0,0.0,151.0,Volume of online applications is not distinguished from those submitted via e-mail.,Le volume des demandes en ligne n'est pas distinct de celui des demandes soumises par courriel.
2018,990,,,0.0,0.0,0.0,0.0,98.0,0.0,5.0,0.0,0.0,0.0,,
2018,991,,Y,2405999.0,0.0,2405999.0,0.0,0.0,0.0,85837.0,0.0,0.0,0.0,"- Applications for CPP Disability can only currently be submitted by mail.  However an online application for CPP Disability is expected to be launched in FY 2019-2020.
- The number of website visits is currently not reported on canada.ca","– Les demandes de prestations d’invalidité du RPC doivent être soumises par la poste. Une demande numérique sera introduit durant l'année 2019-20.
- Le nombre de visites du site Web n'est pas disponible sur Canada.ca."
2018,995,,,50.0,0.0,50.0,744.0,1200.0,0.0,10.0,0.0,0.0,10.0,Number of Website Visits only available starting Sept. 1st 2018-Mar. 31 2019 since a new analytics tool was implemented. Visits cannot be summed. Excludes StatCan employees at work.,Nombre de visites au site Web seulement disponible à partir du 1er sept. 2018-31 mars 2019 puisqu'un nouvel outil d'analytique a été mis en place. Les Visites ne peuvent être additionnées. Exclues les employés de StatCan au travail.
2018,1007,,Y,52643.0,0.0,52643.0,604484.0,83387.0,15044.0,10025.0,0.0,0.0,0.0,"Applications are not accepted in any other channel other than online, in-person or by mail","Les demandes ne sont pas acceptées si elles ne seront pas soumises en ligne, en personne ou par la poste."
2018,1090,,Y,15057.0,0.0,15057.0,98893.0,19253.0,1615.0,575.0,0.0,0.0,0.0,"Applications are not accepted in any other channel other than online, in-person or by mail","Les demandes ne seront pas acceptées si elles ne sont pas soumises en ligne, en personne ou par la poste."
2018,1113,Y,Y,35285.0,0.0,35285.0,35231.0,29985.0,1642.0,32013.0,0.0,0.0,4703.0,"Results are for objections by T1, T2, T3, and Non-resident clients","Les résultats sont pour les oppositions, pour les clients T1, T2, T3 et non-résident."
2019,1113,Y,Y,24118.0,0.0,24118.0,111501.0,30038.0,1127.0,30308.0,0.0,0.0,4055.0,,
2019,1231,,,0.0,397654.0,397654.0,0.0,45767.0,105109.0,0.0,0.0,0.0,0.0,This reflects contacts for visit and accommodation information.  Some channels are not tracked.,Cela reflète les contacts pour les informations de visite et d'hébergement.  Certaines chaînes ne sont pas suivies.
2021,1242,,,849165.0,0.0,849165.0,,,549169.0,615791.0,0.0,0.0,241687.0,"Number of Applications by Mail: volume received via NPS, IPS and MP
Number of In-Person Applications: volume received via SCC-PS
Number of Applications Through Other Channels: volume received via SCC.","Nombre de demandes par la poste: volume reçu pour STN, STI & MP
Nombre de demandes en personne: volume reçu pour CSC-PS
Nombre de candidatures via d'autres canaux: vol demandes via d autres canaux de service."
2018,1292,,,228000.0,0.0,228000.0,1935852.0,341000.0,1400000.0,3900.0,0.0,0.0,0.0,"SIN applications are through three service delivery channels (In-person, Raw Mail and SIN@BIRTH) .","Les demandes de NAS peuvent être soumises de trois façons (en personne, par courrier brut et par l’intermédiaire du service NAS à la naissance)."
2018,12,,N,0.0,0.0,0.0,0.0,15.0,487.0,0.0,0.0,0.0,0.0,"For in-person training courses, emails and telephone calls can be received requesting the service (the application); however, one email can represent multiple learners and/or courses, therefore the total has been included under in-person.","Pour les formations en personne, il est possible de procéder par courriel ou par téléphone pour demander le service, mais un courriel peut aussi représenter de multiples apprenants ou cours; le total est alors indiqué sous « en personne »."
2021,1307,,,,,,170644.0,380.0,,,0.0,,,The online SOI is a work in progress. The information provided here corresponds to the current website and the current model whereby the SOIs may be submitted by email directly to Intake officials or any other SIF official.,"La DEI en ligne est un projet en cours. 
Les renseignements fournis ici correspondent au site Web actuel et au modèle actuel grâce auxquels les DEI peuvent être soumises par courriel directement aux agents de la réception ou n’importe quel autre représentant du FIS."
2018,132,Y,,100.0,0.0,100.0,0.0,54.0,10.0,0.0,0.0,0.0,0.0,"The use of “NA” in the SIN column indicates this service is not provided to an individual.   

The Number of Website Visits was left blank because the service is not an information-based service.","The use of “NA” in the SIN column indicates this service is not provided to an individual.    La mention « S.O. » dans la colonne du NAS indique que le service n’est pas fourni à un particulier.

La mention « S.O. » dans la colonne du nombre de visites sur le site Web indique qu’il ne s’agit pas d’un service d’information."
2018,1355,,,0.0,0.0,0.0,4711.0,28.0,128.0,0.0,0.0,0.0,0.0,"The number of phone calls is not significant since the calls are mainly handled by the ''Contact us'' service, we believe that it is more accurate de enter 0 instead for that service./
Number of Website Visits only available starting Sept. 1st 2018-Mar. 31 2019 since a new analytics tool was implemented. Visits cannot be summed. Excludes StatCan employees at work./
128 Workshops delivered and 28 webinars presented.","Le nombre d'appels téléphoniques n'est pas significatif puisque les appels sont principalement traités par le service ''Contact us'', nous avons donc jugé raisonnable d'inscrire 0 pour ce service./
Nombre de visites au site Web seulement disponible à partir du 1er sept. 2018-31 mars 2019 puisqu'un nouvel outil d'analytique a été mis en place. Les Visites ne peuvent être additionnées. Exclues les employés de StatCan au travail./
128 ateliers et 28 webinaires présentés."
2018,1367,,,47749.0,0.0,47749.0,0.0,724.0,156.0,70.0,0.0,0.0,9900.0,"The numbers provided are for both CIRNAC and ISC. Information and data is common across both departments. The public enquiries contact centre answered 47,749 enquiries by phone, 9577 enquiries by e-mail and 333 enquiries by fax. The website visits is based on the Contact Us page which lists other contact points apart from this service. It is not possible to isolate those visits that were made specifically to the PECC.","Les nombres fournis sont pour RCAANC et SAC. Les renseignements et les données sont partagés par les deux ministères. Le Centre de contact de demandes de renseignements du public a répondu à 47 749 demandes par téléphone, à 9 577 demandes par courriel et à 333 demandes par télécopieur. Le nombre de visites du site Web est fondé sur la page Contactez-nous, qui présente d’autres points de contact que ce service. Il n’est pas possible d’isoler les visites effectuées particulièrement pour le CCDRP."
2018,1377,,,145.0,0.0,145.0,38907.0,141.0,3.0,0.0,0.0,0.0,0.0,,
2018,13,N,N,7622.0,0.0,7622.0,2111892.0,309.0,42000.0,0.0,0.0,0.0,5986.0,,
2019,13,,,6295.0,0.0,6295.0,2652372.0,138.0,41000.0,0.0,0.0,0.0,6912.0,The service is not offered by mail or telephone.,Le service n'est pas offert par courrier ou par téléphone.
2022,140,Y,,0.0,,0.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

Fax applications is blank because AAFC does not offer a fax channel for this service.

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2021,140,Y,,3.0,,3.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

Fax applications is blank because AAFC does not offer a fax channel for this service.

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2018,1420,,N,472789.0,0.0,472789.0,793439.0,150458.0,97827.0,73985.0,0.0,0.0,1859.0,,
2018,1422,,N,13900.0,0.0,13900.0,5049059.0,4000216.0,1.0,1.0,0.0,0.0,0.0,,
2018,1423,,N,230277.0,0.0,230277.0,7406819.0,909065.0,14944.0,1490098.0,0.0,0.0,17836.0,Postal Mail includes applications sent by Visa Application Centre,Postal Mail inclut les applications transmis par les centres de reception des demandes de visa
2018,1424,,N,97536.0,0.0,97536.0,24379.0,99240.0,53783.0,29866.0,0.0,0.0,764.0,,
2018,1426,,N,2892.0,0.0,2892.0,125965.0,108.0,4718.0,3756.0,0.0,0.0,762.0,,
2018,1427,,N,2892.0,0.0,2892.0,10586.0,3.0,15.0,19.0,0.0,0.0,105.0,# of calls same as Temporary Resident Permit,nombre d'appels même que permis de séjour temporaire
2018,1428,,N,251361.0,0.0,251361.0,1203396.0,157165.0,3773.0,195835.0,0.0,0.0,369.0,,
2019,1428,,N,176592.0,0.0,176592.0,1278348.0,509161.0,5018.0,130000.0,0.0,0.0,1255.0,"In the Business Continuity Plan Service List, this inventory service falls under  International Students.","Dans la liste des services du Plan de continuité des activités, ce service d'inventaire tombe sous Étudiants étrangers."
2018,1429,,N,5669.0,0.0,5669.0,1143317.0,74555.0,17.0,1.0,0.0,0.0,0.0,,
2021,144,Y,,6.0,,6.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

In-person applications is blank because AAFC does not offer an in-person channel for this service.

Fax applications is blank because AAFC does not offer a fax channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
