dept_code,vote_num,vs_type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_5_unlapsed,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_4_unlapsed,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_3_unlapsed,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_2_unlapsed,pa_last_year_auth,pa_last_year_exp,pa_last_year_unlapsed
EC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,102530290.0,102530290.0,0.0,101160342.0,101160342.0,0.0,110281836.0,110281836.0,0.0,131039035.0,131039035.0,0.0,134586227.89,134586227.89,0.0
EC,S,999,Distribution of Fuel and Excess Emission Charges of the Greenhouse Gas Pollution Pricing Act,Distribution de la redevance sur les combustibles et les émissions excédentaires de la Loi sur la tarification de la pollution causée par les gaz à effet de serre,,,,,,,12050308.0,12050308.0,0.0,75825140.15,75825140.15,0.0,144672428.86,144672428.86,0.0
EC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,11262252.0,11262252.0,0.0,,,,,,,,,,,,
EC,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,,,,,,,,,,1562130.0,1562130.0,0.0,1460508.04,1460508.04,0.0
EC,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,90700.0,90700.0,0.0,92400.0,92400.0,0.0,94800.0,94800.0,0.0,98800.08,98800.08,0.0
EC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,730092.0,116135.0,440653.0,1412803.0,278582.0,972150.0,2220368.0,1113586.0,1106782.0,2639871.0,1334477.0,1305394.0,3202710.93,1508675.68,1694035.25
EDC,S,999,Administrative fees,Frais administratif,149546653.0,149546653.0,0.0,238560520.0,238560520.0,0.0,252879933.0,252879933.0,0.0,216047025.12,216047025.12,0.0,91632375.78,91632375.78,0.0
EDC,S,999,Forgiveness of non-budgetary loans pursuant to section 23(6) of the Export Development Act,Renonciation de prêts non budgétaires en vertu de l'article 23(6) de la Loi sur le développement des exportations,,,,1015572320.0,1015572320.0,0.0,1353550947.0,1353550947.0,0.0,10306700332.0,10306700332.0,0.0,491531367.3,491531367.3,0.0
EDC,S,999,Losses on Foreign Exchange,Pertes d'opérations de change,103471372.0,103471372.0,0.0,1510441.0,1510441.0,0.0,,,,,,,,,
ERC,1,1,Operating/Program,Fonctionnement/Programme,4863015.0,2890822.0,0.0,5805010.0,3493016.0,0.0,5852431.0,4398975.0,0.0,5944453.0,4822186.0,0.0,6577507.0,6008592.29,0.0
ERC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,294694.0,294694.0,0.0,381688.0,381688.0,0.0,478645.0,478645.0,0.0,550186.91,550186.91,0.0,679906.49,679906.49,0.0
FBCL,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,8292020.0,4581003.0,0.0,18497000.0,9123879.0,0.0,5303000.0,4423000.0,0.0,7381000.0,7044809.0,0.0,17923000.0,17863915.0,0.0
FBCL,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,1480387.0,1480387.0,0.0,,,,,,,,,,,,
FCAC,S,999,Payments under section 13 of the Financial Consumer Agency of Canada Act,Paiements en vertu de l'article 13 de la Loi sur l'Agence de la consommation en matière financière du Canada,35035905.0,35035905.0,0.0,38654643.0,38654643.0,0.0,53951273.0,53951273.0,0.0,53367175.66,53367175.66,0.0,55267544.35,55267544.35,0.0
FCAC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,92.0,92.0,0.0,3694.0,3694.0,0.0,110.0,110.0,0.0,,,,,,
FEDNO,1,1,Operating/Program,Fonctionnement/Programme,,,,9174081.0,8071688.0,0.0,14560768.0,12955734.0,0.0,17302939.0,13830633.0,0.0,16452454.0,14525013.0,0.0
FEDNO,5,2,Capital,Capital,,,,91327751.0,80300881.0,0.0,119218074.0,117737927.0,0.0,57867422.0,56474878.0,0.0,47927226.0,47927226.0,0.0
FEDNO,S,999,Contributions to employee benefit plans,Contributions to employee benefit plans,,,,848382.0,848382.0,0.0,1384205.0,1384205.0,0.0,1470868.47,1470868.47,0.0,1610891.96,1610891.96,0.0
FEDNO,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,,,,,,,1260.0,0.0,1260.0,1260.42,0.0,0.0,,,
FEDSO,1,1,Operating/Program,Fonctionnement/Programme,37401325.0,33652330.0,0.0,40594035.0,38868660.0,0.0,44853081.0,41144584.0,0.0,42588252.0,41283994.0,0.0,38991000.0,38017713.0,0.0
FEDSO,5,3,Grants & Contributions,Subventions et Contributions,417473725.0,417473725.0,0.0,381961979.0,356644871.0,0.0,655183426.0,553086928.0,0.0,419224552.0,415654178.0,0.0,216068069.0,216068069.0,0.0
FEDSO,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,4100587.0,4100587.0,0.0,4601083.0,4601083.0,0.0,4953184.0,4953184.0,0.0,5092307.87,5092307.87,0.0,4485366.19,4485366.19,0.0
FEDSO,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,237519853.0,237519853.0,0.0,,,,,,,,,,,,
FEDSO,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,,,,866.0,866.0,0.0,2000.0,2000.0,0.0,2000.04,2000.04,0.0,1914.02,1914.02,0.0
FEDSO,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,33827.0,0.0,20513.0,51426.0,0.0,30913.0,30961.0,0.0,48.0,22576.0,0.0,22528.0,23374.07,22723.07,651.0
FFMC,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,,,,,,,1.0,0.0,0.0,,,,,,
FIN,1,1,Operating/Program,Fonctionnement/Programme,3441598415.0,3304039520.0,0.0,144830596.0,128778407.0,0.0,345603278.0,329319150.0,0.0,440783851.0,423513715.0,0.0,162455459.0,146869835.0,0.0
FIN,15,9,Other,Autre,,,,,,,1.0,0.0,0.0,,,,,,
FIN,5,9,Other,Autre,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FIN,S,999,Additional Fiscal Equalization Offset Payment to Nova Scotia (Nova Scotia and Newfoundland and Labrador Additional Fiscal Equalization Offset Payments Act),Paiement de péréquation compensatoire supplémentaire - Nouvelle-Écosse (Loi sur les paiements de péréquation compensatoires supplémentaires à la Nouvelle-Écosse et à Terre-Neuve-et-Labrador),,,,130063000.0,130063000.0,0.0,47772000.0,47772000.0,0.0,,,,,,
FIN,S,999,Alternative Payments for Standing Programs (Part VI - Federal-Provincial Fiscal Arrangements Act),Paiements de remplacement au titre des programmes permanents (Partie VI - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),-4569544000.0,-4569544000.0,0.0,-5132774000.0,-5132774000.0,0.0,-6080781000.0,-6080781000.0,0.0,-5819705000.0,-5819705000.0,0.0,-6183144000.0,-6183144000.0,0.0
FIN,S,999,Canada Health Transfer (Part V.1 - Federal-Provincial Fiscal Arrangements Act),Transfert canadien en matière de santé (Partie V.1 - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),41880173684.0,41880173684.0,0.0,43132954822.0,43132954822.0,0.0,45140656521.0,45140656521.0,0.0,49431243596.0,49431243596.0,0.0,,,
FIN,S,999,Canada Health and Social Transfer,Transfert canadien en matière de santé et de programmes sociaux (Partie V—Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),,,,,,,,,,,,,52070383303.0,52070383303.0,0.0
FIN,S,999,Canada Social Transfer (Part V.1 - Federal-Provincial Fiscal Arrangements Act),Transfert canadien en matière de programmes sociaux (Partie V.1 - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),15023242000.0,15023242000.0,0.0,15473939000.0,15473939000.0,0.0,15938157000.0,15938157000.0,0.0,16416302000.0,16416302000.0,0.0,16908791000.0,16908791000.0,0.0
FIN,S,999,"Canadian Regulatory Authority (Budget Implementation Act, 2009)",Paiements au Bureau de transition vers un régime canadien de réglementation des valeurs mobilières,40330925.0,40330925.0,0.0,,,,,,,,,,,,
FIN,S,999,Canadian Securities Regulation Regime Transition Office (Canadian Securities Regulation Regime Transition Office Act),Bureau de transition vers un régime canadien de réglementation des valeurs mobilières (Loi sur le Bureau de transition vers un régime canadien de réglementation des valeurs mobilières),,,,,,,-234224.0,-234224.0,0.0,,,,,,
FIN,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,13841721.0,13841721.0,0.0,13310274.0,13310274.0,0.0,14313748.0,14313748.0,0.0,16308496.82,16308496.82,0.0,17465775.2,17465775.2,0.0
FIN,S,999,Debt payments on behalf of poor countries to International Organizations pursuant to section 18(1) of the Economic Recovery Act,Paiements de dettes à des organisations internationales au nom des pays pauvres en vertu du paragraphe 18(1) de la Loi sur la reprise économique,37894693.0,37894693.0,0.0,53132349.0,53132349.0,0.0,56818753.0,56818753.0,0.0,51823067.98,51823067.98,0.0,51535479.26,51535479.26,0.0
FIN,S,999,Fiscal Equalization (Part I - Federal-Provincial Fiscal Arrangements Act),Péréquation fiscale (Partie I - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),20572844000.0,20572844000.0,0.0,20910789000.0,20910789000.0,0.0,21920222000.0,21920222000.0,0.0,23963000000.0,23963000000.0,0.0,25252833000.0,25252833000.0,0.0
FIN,S,999,Fiscal Stabilization (Part II — Federal-Provincial Fiscal Arrangements Act),Stabilisation fiscale (Partie II — Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),,,,,,,,,,576511311.0,576511311.0,0.0,,,
FIN,S,999,Hibernia Dividend Backed Annuity Agreement,Entente sur les paiements annuels de ristournes liées au projet Hibernia,,,,100555856.0,100555856.0,0.0,100733215.0,100733215.0,0.0,137973145.0,137973145.0,0.0,184903516.0,184903516.0,0.0
FIN,S,999,Interest on Unmatured Debt,Intérêt sur la dette non échue,15095811768.0,15095811768.0,0.0,17865672922.0,17865672922.0,0.0,25990399324.0,25990399324.0,0.0,36430208410.23,36430208410.23,0.0,42185287373.41,42185287373.41,0.0
FIN,S,999,Losses on Foreign Exchange,Pertes d'opérations de change,473305040.0,473305040.0,0.0,73855365.0,73855365.0,0.0,13194601.0,13194601.0,0.0,49482749.72,49482749.72,0.0,17023712.31,17023712.31,0.0
FIN,S,999,Other Interest Costs,Autres frais d'intérêts,5329760904.0,5329760904.0,0.0,5122310988.0,5122310988.0,0.0,5597929854.0,5597929854.0,0.0,6043911079.07,6043911079.07,0.0,5809858768.72,5809858768.72,0.0
FIN,S,999,Payment of liabilities previously recorded as revenue,Paiement de dettes comptabilisées antérieurement à titre de revenus,16686279.0,16686279.0,0.0,10366758.0,10366758.0,0.0,15799914.0,15799914.0,0.0,103898969.49,103898969.49,0.0,21376713.5,21376713.5,0.0
FIN,S,999,Payment to the Bank of Canada pursuant to section 60.2 of the Financial Administration Act,Paiement à la Banque du Canada en vertu de l'article 60.2 de la Loi sur la gestion des finances publiques),,,,,,,602.0,602.0,0.0,1098.92,1098.92,0.0,,,
FIN,S,999,Payment to the Canada Infrastructure Bank,Paiements à la Banque d'infrastructures du Canada,52946747.0,52946747.0,0.0,210950457.0,210950457.0,0.0,384450033.0,384450033.0,0.0,1477761422.0,1477761422.0,0.0,2363429306.0,2363429306.0,0.0
FIN,S,999,Payment to the International Monetary Fund for the Poverty Reduction and Growth Trust (Bretton Woods and Related Agreements Act),Paiement au Fonds monétaire international pour le Fonds fiduciaire pour la réduction de la pauvreté et pour la croissance (Loi sur les accords de Bretton Woods et des accords connexes),,,,50000000.0,50000000.0,0.0,40144062.0,40144062.0,0.0,57000000.0,57000000.0,0.0,,,
FIN,S,999,Payment to the Province of British Columbia pursuant to paragraph 60.2(2)b of the Financial Administration Act to clean up orphan and inactive oil and gas wells,Paiement à la province de la Colombie-Britannique en vertu de l'alinéa 60.2(2)b) de la Loi sur la gestion des finances publiques pour nettoyer les puits de pétrole et de gaz orphelins et inactifs,,,,,,,,,,-12876920.17,-12876920.17,0.0,,,
FIN,S,999,"Payments for school ventilation improvement pursuant to the Economic and Fiscal Update Implementation Act, 2021",Paiements pour amélioration de la ventilation dans les écoles en vertu de la Loi d'exécution de la mise à jour économique et budgétaire de 2021,,,,,,,100000000.0,100000000.0,0.0,,,,,,
FIN,S,999,"Payments in relation to transit and housing (Budget Implementation Act, 2022, No. 1)",Paiements en matière de transport en commun et de logement (Loi no 1 d'exécution du budget de 2022),,,,,,,750000000.0,750000000.0,0.0,,,,,,
FIN,S,999,"Payments of any amount that is required for the purpose of providing financial assistance, pursuant to section 8.3 of the Bretton Woods and Related Agreements Act",Paiements des sommes nécessaires en vue d'octroyer une aide financière en vertu de l'article 8.3 de la Loi sur les accords de Bretton Woods et des accords connexes,,,,,,,190079.0,190079.0,0.0,208367.28,208367.28,0.0,212247.75,212247.75,0.0
FIN,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,10000000.0,10000000.0,0.0,,,,,,,,,,,,
FIN,S,999,Payments related to Canada health transfer,Paiements liés au transfert canadien en matière de santé,,,,4000000000.0,4000000000.0,0.0,2000000000.0,2000000000.0,0.0,2000000000.0,2000000000.0,0.0,,,
FIN,S,999,Payments to International Development Association,Paiements à l'Association internationale de développement,423240000.0,423240000.0,0.0,423240000.0,423240000.0,0.0,911436000.0,911436000.0,0.0,486916000.0,486916000.0,0.0,486916000.0,486916000.0,0.0
FIN,S,999,Payments to World Bank - Ukraine Multi-Donor Trust Fund,Paiements à la Banque mondiale – Fonds fiduciaire multidonateurs pour l'Ukraine,,,,,,,115000000.0,115000000.0,0.0,,,,,,
FIN,S,999,"Payments to depositors of Canadian Commercial Bank, CCB Mortgage Investment Corporation and Northland Bank pursuant to the Financial Institutions Depositors Compensation Act","Paiements aux déposants de la Banque Commerciale du Canada, de la Compagnie de placements hypothécaires CCB et de la Norbanque conformément à la Loi sur l'indemnité aux déposants de certaines institutions financières",68571831.0,0.0,68571831.0,68571831.0,0.0,68571831.0,68571831.0,0.0,68571831.0,68571831.0,0.0,68571831.0,68571831.0,0.0,68571831.0
FIN,S,999,"Payments to the provinces and territories in respect of Canada's COVID-19 immunization plan (Subsection 198(2) - Budget Implementation Act, 2021, No. 1)",Paiements aux provinces et aux territoires pour le plan d'immunisation du Canada contre la COVID-19 (paragraphe 198(2) - Loi no 1 d'exécution du budget de 2021),,,,1000000000.0,1000000000.0,0.0,,,,,,,,,
FIN,S,999,Purchase of Domestic Coinage,Achat de la monnaie canadienne,85749130.0,85749130.0,0.0,84598337.0,84598337.0,0.0,87250876.0,87250876.0,0.0,82531817.43,82531817.43,0.0,80608672.3,80608672.3,0.0
FIN,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,35810.0,35810.0,0.0,91867.0,91867.0,0.0,94400.0,94400.0,0.0,95434.42000000001,95434.42000000001,0.0,97737.73000000001,97737.73000000001,0.0
FIN,S,999,Significant and Systematic Economic and Financial Distress,Détresse économique et financière importante et systématique,16655725989.0,16655725989.0,0.0,,,,,,,,,,,,
FIN,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,116.0,0.0,65.0,18830.0,0.0,18765.0,19055.0,18765.0,290.0,762.0,0.0,472.0,1640.52,0.0,1168.37
FIN,S,999,"Statutory Subsidies (Constitution Acts, 1867-1982, and other statutory authorities)","Subventions législatives (Lois constitutionnelles de 1867 à 1982, et autres autorisations législatives)",42639121.0,42639121.0,0.0,42639342.0,42639342.0,0.0,42639341.0,42639341.0,0.0,44585961.44,44585961.44,0.0,44920115.84,44920115.84,0.0
FIN,S,999,Statutory payments to the Canadian Commercial Corporation,Paiements législatifs à la Corporation commerciale canadienne,4000000.0,4000000.0,0.0,13000000.0,13000000.0,0.0,,,,,,,,,
FIN,S,999,Territorial Financing (Part I.1 - Federal-Provincial Fiscal Arrangements Act),Financement des territoires (Partie I.1 - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),4180225221.0,4180225221.0,0.0,4379878578.0,4379878578.0,0.0,4552785221.0,4552785221.0,0.0,4834417818.0,4834417818.0,0.0,5158964752.0,5158964752.0,0.0
FIN,S,999,"Youth Allowances Recovery (Federal-Provincial Fiscal Revision Act, 1964)",Recouvrement ayant trait aux allocations aux jeunes (Loi de 1964 sur la révision des arrangements fiscaux entre le gouvernement fédéral et les provinces),-1012720677.0,-1012720677.0,0.0,-1699300953.0,-1699300953.0,0.0,-753319887.0,-753319887.0,0.0,-1283661606.0,-1283661606.0,0.0,-1358486622.0,-1358486622.0,0.0
FJA,1,1,Operating/Program,Fonctionnement/Programme,11018853.0,10122935.0,0.0,11851216.0,10499476.0,0.0,12132139.0,11990191.0,0.0,11501478.0,11243554.0,0.0,12005450.0,11703225.0,0.0
FJA,5,1,Operating/Program,Fonctionnement/Programme,4351362.0,2563557.0,0.0,4221431.0,2820453.0,0.0,4814441.0,1950162.0,0.0,3004959.0,2015126.0,0.0,3009334.0,2756109.0,0.0
FJA,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,956416.0,956416.0,0.0,965077.0,965077.0,0.0,925768.0,925768.0,0.0,1071534.38,1071534.38,0.0,1237107.17,1237107.17,0.0
FJA,S,999,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat",613473724.0,613473724.0,0.0,656497928.0,656497928.0,0.0,697295631.0,697295631.0,0.0,738389749.64,738389749.64,0.0,788502018.69,788502018.69,0.0
FO,1,1,Operating/Program,Fonctionnement/Programme,2014535674.0,1960997640.0,0.0,2165753946.0,2059763936.0,0.0,2248100540.0,2191701194.0,0.0,2433270579.0,2373422550.0,0.0,2375578514.0,2305869081.0,0.0
FO,10,3,Grants & Contributions,Subventions et Contributions,1004791184.0,291858397.0,0.0,1280768687.0,681289122.0,0.0,967404519.0,402101250.0,0.0,775605362.0,591513104.0,0.0,820617118.0,761067319.0,0.0
FO,15,4,Debt Forgiveness,Radiation de dettes,3027875.0,3027874.0,0.0,,,,,,,,,,,,
FO,5,2,Capital,Capital,1129771196.0,773359286.0,0.0,1467223481.0,835175814.0,0.0,1471650349.0,986124249.0,0.0,1709222307.0,1344508051.0,0.0,2099011915.0,1923148301.0,0.0
FO,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,173592986.0,173592986.0,0.0,179026403.0,179026403.0,0.0,194461102.0,194461102.0,0.0,233177016.52,233177016.52,0.0,222192438.12,222192438.12,0.0
FO,S,999,Losses on Foreign Exchange,Pertes sur opérations de change,,,,,,,,,,,,,18631.46,18631.46,0.0
FO,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,140906182.0,140906182.0,0.0,,,,,,,,,,,,
FO,S,999,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,134.0,134.0,0.0,2384500.0,2384500.0,0.0,86215.0,86215.0,0.0,55575.57,55575.57,0.0,31724.16,31724.16,0.0
FO,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,80370.0,80370.0,0.0,92400.0,92400.0,0.0,94800.0,94800.0,0.0,99065.67,99065.67,0.0
FO,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,4361030.0,3155682.0,1205348.0,3465949.0,1147376.0,2260601.0,5526630.0,2261339.0,3265291.0,5328368.0,3291310.0,2037058.0,4736584.87,2604493.66,2132091.21
FORDQ,1,1,Operating/Program,Fonctionnement/Programme,44039502.0,43583309.0,0.0,48645768.0,47490086.0,0.0,48290045.0,46954999.0,0.0,51126407.0,49809929.0,0.0,50334525.0,49134290.769999996,0.0
FORDQ,5,3,Grants & Contributions,Subventions et Contributions,474919288.0,411427225.0,0.0,495478711.0,391136515.0,0.0,661298224.0,491563144.0,0.0,534744760.0,507176101.0,0.0,284428043.0,282428043.0,0.0
FORDQ,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,4979954.0,4979954.0,0.0,5211129.0,5211129.0,0.0,5596577.0,5596577.0,0.0,6196772.34,6196772.34,0.0,6053741.94,6053741.94,0.0
FORDQ,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,90380296.0,90380296.0,0.0,,,,,,,,,,,,
FORDQ,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,5374.0,5115.0,259.0,5013.0,0.0,4754.0,39799.0,0.0,35045.0,35045.0,0.0,0.0,14364.38,14364.38,0.0
FTRAC,1,1,Operating/Program,Fonctionnement/Programme,74404303.0,55832070.0,0.0,83548128.0,70289694.0,0.0,88082006.0,80513411.0,0.0,110722282.0,89388457.0,0.0,72601726.0,50816019.0,0.0
FTRAC,S,999,Compliance and related activities- Spending of revenues,Recouvrement des coûts pour la conformité et les activités connexes,,,,,,,,,,,,,46109907.38,46109907.38,0.0
FTRAC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,5878884.0,5878884.0,0.0,6738581.0,6738581.0,0.0,7639968.0,7639968.0,0.0,9234462.38,9234462.38,0.0,4513101.3,4513101.3,0.0
FTRAC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,25.0,0.0,0.0,,,,748.0,0.0,748.0,748.25,0.0,0.0,,,
GG,1,1,Operating/Program,Fonctionnement/Programme,21926096.0,21298630.0,0.0,21390564.0,20578952.0,0.0,22356923.0,21519650.0,0.0,23499977.0,22508820.0,0.0,26286590.0,25817549.0,0.0
GG,S,999,Annuities payable under the Governor General's Act,"Pensions payables en vertu de la Loi sur le gouverneur général(L.R.C. (1985), ch. G-9)",789703.0,789703.0,0.0,924909.0,924909.0,0.0,956251.0,956251.0,0.0,952367.24,952367.24,0.0,967859.97,967859.97,0.0
GG,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,2336827.0,2336827.0,0.0,2122183.0,2122183.0,0.0,2384029.0,2384029.0,0.0,2600272.58,2600272.58,0.0,2478599.75,2478599.75,0.0
GG,S,999,Salary of the Governor General,Traitement du gouverneur général,252015.0,252015.0,0.0,227785.0,227785.0,0.0,344475.0,344475.0,0.0,354399.99,354399.99,0.0,366599.97,366599.97,0.0
GG,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,,,,35605.0,0.0,35605.0,35605.0,35605.0,0.0,,,,,,
GSC,1,1,Operating/Program,Fonctionnement/Programme,3759079753.0,2857756117.0,0.0,3575473004.0,2828024438.0,0.0,3149379566.0,2852865460.0,0.0,3325305602.0,3205612954.0,0.0,3438134994.0,3340474437.0,0.0
GSC,10,9,Other,Autre,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,
GSC,5,2,Capital,Capital,1584605345.0,1150463966.0,0.0,1633060187.0,1198251199.0,0.0,1610416555.0,1525205756.0,0.0,1925028754.0,1890075465.0,0.0,2055000000.0,1883654239.0,0.0
GSC,S,999,Collection Agency Fees,Honoraires - Agence de recouvrement,,,,19.0,19.0,0.0,,,,4201.75,4201.75,0.0,2262.59,2262.59,0.0
GSC,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,164137954.0,164137954.0,0.0,156928543.0,156928543.0,0.0,165196368.0,165196368.0,0.0,197272770.43,197272770.43,0.0,201885960.91,201885960.91,0.0
GSC,S,999,Defence Production Revolving Fund,Fonds renouvelable de la production de défense,100000000.0,0.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,0.0,100000000.0
GSC,S,999,Losses on Foreign Exchange,Pertes d'opérations de change,,,,73.0,73.0,0.0,298.0,298.0,0.0,724.04,724.04,0.0,1045.68,1045.68,0.0
GSC,S,999,Optional Services Revolving Fund,Fonds renouvelable des services optionnels,37170641.0,18636678.0,18533963.0,18533963.0,2109984.0,16423979.0,16423979.0,-22178976.0,38602955.0,48602955.0,-7710407.0,56313362.0,56313361.52,-2819927.8,59133289.32
GSC,S,999,Payment in lieu of taxes to municipalities and other taxing authorities,Paiement en remplacement d'impôts fonciers versés aux municipalités et à d'autres autorités taxatrices,35614948.0,35614948.0,0.0,2388032.0,2388032.0,0.0,-54740089.0,-54740089.0,0.0,51292762.47000003,51292762.47000003,0.0,9910458.159999967,9910458.159999967,0.0
GSC,S,999,Payments pursuant to the Public Health Events of National Concern Payments Act,Paiements en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,220005388.0,220005388.0,0.0,,,,,,,,,,,,
GSC,S,999,Real Property Services Revolving Fund,Fonds renouvelable des Services immobiliers,208636408.0,-16236119.0,224872527.0,224872527.0,-26816398.0,251688925.0,251688925.0,-15221103.0,266910028.0,266910028.0,31964957.0,234945071.0,234945071.2,21146559.85,213798511.4
GSC,S,999,Salary and Motor Car Allowance,Traitement et allocation pour automobile,89200.0,89200.0,0.0,90700.0,90700.0,0.0,92400.0,92400.0,0.0,95054.84,95054.84,0.0,99156.86,99156.86,0.0
GSC,S,999,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,685705.0,294067.0,283525.0,578119.0,240504.0,294594.0,802630.0,662558.0,140072.0,969261.0,75516.0,829189.0,1189611.56,855533.08,334078.48
GSC,S,999,Translation Bureau Revolving Fund,Fonds renouvelable du Bureau de la traduction,46492414.0,16108748.0,30383666.0,40383666.0,11135137.0,29248529.0,29248529.0,-2091624.0,31340153.0,31340153.0,6597387.0,24742766.0,24742766.33,-3619263.86,28362030.19
H,1,1,Operating/Program,Fonctionnement/Programme,1316670992.0,911711901.0,0.0,4943034037.0,1748040957.0,0.0,1602401457.0,1022880846.0,0.0,1432087742.0,1247923391.0,0.0,3406604326.0,2917890248.0,0.0
H,10,3,Grants & Contributions,Subventions et Contributions,2101444801.0,1890155714.0,0.0,3455289608.0,3250849610.0,0.0,2516006924.0,1806317621.0,0.0,5505198211.0,4997847198.0,0.0,5817813893.0,5501537921.0,0.0
H,5,2,Capital,Capital,21307370.0,18964138.0,0.0,21084418.0,16665249.0,0.0,24028206.0,19021854.0,0.0,33754323.0,30161227.0,0.0,31101981.0,26438916.0,0.0
H,S,999,Collection Agency Fees,Honoraires - Agence de recouvrement,15128.0,15128.0,0.0,6923.0,6923.0,0.0,64594.0,64594.0,0.0,25160.35,25160.35,0.0,17887.71,17887.71,0.0
H,S,999,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,121770044.0,121770044.0,0.0,128043607.0,128043607.0,0.0,136112783.0,136112783.0,0.0,156994113.82,156994113.82,0.0,151518447.18,151518447.18,0.0
H,S,999,Payment pursuant to section 24(1) of the Financial Administration Act,Dépenses aux termes du paragraphe 24(1) de la Loi sur la gestion des finances publiques,46000.0,46000.0,0.0,,,,,,,,,,,,
