standard_id,year,lower,count,met_count,comment_en,comment_fr
1250,2018,100,1018353,1008393,,
1259,2018,80,29694,25002,,
1254,2018,100,466672,466634,,
1257,2018,100,89617,89617,,
1603,2018,100,0,0,,
1256,2018,100,15557,15557,,
2089,2018,80,14,13,,
1260,2018,100,8030,8030,,
2236,2018,80,13,13,,
1274,2018,95,151,69,"Claims received between April 1, 2018 and March 31, 2019.",Réclamations reçues entre le 1er avril 2018 et le 31 mars 2019.
1278,2018,95,61,30,"Pilot service standard implemented in Fall 2018. Data covers January 1, 2019 to March 31, 2019.",Projet-pilote de norme de service mis en application à l'automne 2018.  Les données couvrent du 1er janvier au 31 mars 2019.
1279,2018,95,9,1,"Pilot service standard implemented in Fall 2018. Data covers January 1, 2019 to March 31, 2019.",Projet-pilote de norme de service mis en application à l'automne 2018.  Les données couvrent du 1er janvier au 31 mars 2019.
1275,2018,95,23,9,"Pilot service standard implemented in Fall 2018. Data covers January 1, 2019 to March 31, 2019.",Projet-pilote de norme de service mis en application à l'automne 2018.  Les données couvrent du 1er janvier au 31 mars 2019.
1289,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1312,2018,80,1458,1292,,
1173,2018,90,38730,36593,,
1280,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1287,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1288,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2191,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1286,2018,90,7179,7179,,
2090,2018,80,0,0,,
1315,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1433,2018,60,2526,1329,Over recent years it has been difficult to resolve monetary complaints in a timely manner due to a growing backlog of complaints that the Labour Program has worked to resolve by hiring temporary additional inspectors.,"Au cours des dernières années, il a été difficile de régler rapidement les plaintes de nature pécuniaire en raison du nombre croissant de plaintes en attente, que le Programme du travail tente de régler en embauchant temporairement des inspecteurs supplémentaires."
1292,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1291,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1293,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1294,2018,100,2512,2512,,
1296,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1297,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1298,2018,95,37027105,36029128,,
1300,2018,95,37664,37287,,
1302,2018,90,1158,1140,,
1303,2018,80,534,524,,
2091,2018,80,156,145,,
1310,2018,80,19044,6809,,
1339,2018,90,159,159,,
1305,2018,80,1729,1695,,
1299,2018,85,127340,117250,,
1290,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1295,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1316,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1319,2018,95,25389,24881,,
1320,2018,90,1002,991,,
1321,2018,80,71,67,,
1322,2018,80,738,716,,
1325,2018,100,2559,0,No standard has been established for the business volume.,Aucune norme n'a été établie pour le volume d'activités annuelles.
1324,2018,100,2084,1834,"Volume of ATIP requests will fluctuate depending on various factors (e.g.: government issues, personal needs, business concerns, ISED mandate and new programs, etc.).  Compliance is monitored on ATI requests only, with 88% on-time compliance achieved.","Le volume des demandes d'AIPRP fluctuera en fonction de divers facteurs (p. ex. les enjeux gouvernementaux, les besoins personnels, les préoccupations commerciales, le mandat et les nouveaux programmes de l'ISED, etc.)  La conformité est surveillée uniquement pour les demandes d'accès à l'information, et 88 % des demandes sont traitées dans les délais prescrits."
1323,2018,98,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1317,2018,90,33,33,,
1565,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1318,2018,100,0,0,"We provide actuarial services as part of our ongoing dialogue with client departments and agencies. As it is not clear when one request ends and a new one begins, we are not currently able to report the business volume. The actual result for this standard is 100%.",Nous fournissons des services actuariels dans un contexte de dialogue continuel avec les ministères et organismes qui sont nos clients.  Il nous est impossible de rapporter le nombre de requêtes étant donné qu’il n’est pas toujours évident quand une requête est complétée et qu’une autre débute. Le résultat de ce norme est de 100%.
2092,2018,80,17,15,,
1314,2018,,,,"Submissions are driven by institutions which is different from other forms of supervisory work. The actual response time depends on the quality and complexity of the application, and operational constraints.","Les soumissions sont menées par les institutions, ce qui est différent que la plupart du travail en supervision. Le délai pour répondre est affecté par la qualité et la complexité de la demande et des contraintes opérationnelles."
2239,2018,80,151,150,,
2241,2018,80,435,389,,
1350,2018,80,0,0,New service standard. ISI will begin tracking data starting in summer 2019.,Nouvelle norme de service. L'ISI commencera à suivre les données à partir de l'été 2019.
1330,2018,70,4050,3214,,
1333,2018,100,0,0,"This service did not receive new claims for this fiscal year, therefore none were adjudicated.","Le service en question n’a reçu aucune demande pour le présent exercice. Par conséquent, aucune n’a été évaluée."
2240,2018,80,189,189,,
1344,2018,90,42,41,,
1346,2018,90,12,11,,
1347,2018,100,12,12,,
1332,2018,90,11,9,,
1334,2018,80,20511,17536,,
1331,2018,90,82,82,,
1335,2018,50,20511,18911,The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (92.19%). The number shown is the approximate value for the percentage reported.,Le volume d'activité annuel satisfaisant la norme de service a été enregistrée par le service sous forme de pourcentage (92.2%). Le nombre indiqué est la valeur approximative correspondant à ce pourcentage.
1340,2018,90,118,75,,
1345,2018,90,12,10,,
1343,2018,90,15,15,,
1348,2018,90,6,6,,
2093,2018,80,0,0,,
1336,2018,90,300,291,97%,97%
2246,2018,80,1462,1440,,
1351,2018,80,0,0,New service standard. ISI will begin tracking data starting in summer 2019.,Nouvelle norme de service. L'ISI commencera à suivre les données à partir de l'été 2019.
1352,2018,80,0,0,New service standard. ISI will begin tracking data starting in summer 2019.,Nouvelle norme de service. L'ISI commencera à suivre les données à partir de l'été 2019.
1353,2018,80,0,0,New service standard. ISI will begin tracking data starting in summer 2019.,Nouvelle norme de service. L'ISI commencera à suivre les données à partir de l'été 2019.
1355,2018,80,0,0,New service standard. ISI will begin tracking data starting in summer 2019.,Nouvelle norme de service. L'ISI commencera à suivre les données à partir de l'été 2019.
1356,2018,90,0,0,New service standard. ISI will begin tracking data starting in summer 2019.,Nouvelle norme de service. L'ISI commencera à suivre les données à partir de l'été 2019.
1354,2018,80,18,16,,
233,2018,80,0,0,,
1032,2018,75,784,784,Service standard met was 100%,La norme de service a été respectée dans 100 %  des cas
1349,2018,90,5,3,,
1367,2018,100,0,0,N/A since there was no census of the population in 2018-19. This census takes place every 5 years and the next one will be in 2021.,N/A puisqu'il n'y a pas eu de recensement de la population en 2018-19. Ce resensement a lieu tous les 5 ans et le prochain aura lieu en 2021.
1368,2018,100,0,0,N/A since there was no census of the population in 2018-19. This census takes place every 5 years and the next one will be in 2021.,N/A puisqu'il n'y a pas eu de recensement de la population en 2018-19. Ce resensement a lieu tous les 5 ans et le prochain aura lieu en 2021.
1369,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2247,2018,80,1827,1809,,
1342,2018,95,20511,19794,,
1370,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1434,2018,80,1172,855,"This result is expected to continue to improve over the coming years as additional inspectors are hired, trained and dedicated to complaints handling.","Ce résultat devrait continuer de s’améliorer au cours des années à venir à mesure que de nouveaux inspecteurs seront embauchés, formés et affectés à la gestion des plaintes."
1371,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard."
1375,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1376,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
765,2018,75,372,355,Service Standard met was 95.4%,"Norme de service atteinte: 95,4%"
1378,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1377,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1373,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1372,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1414,2018,95,138200,0,Total annual business volumes satisfying the service standard have not been included due to the underlying methodology used to calculate the extent to which the service standard target has been met. The performance measurement methodology is based on random samplings of results for each service channel (paper and digital) at different points of time.,Le volume annuel total conforme à la norme de service n’a pas été inclus en raison de la méthode sous-jacente utilisée pour calculer la mesure dans laquelle la norme de service cible a été respectée. La méthode de mesure du rendement repose sur des échantillons aléatoires de résultats pour chaque canal de service (des demandes soumises par voie électronique et sous format papier) à différents moments.
2249,2018,80,134,132,,
2242,2018,80,385,347,,
1381,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
838,2018,,,,N/A,N/A
1635,2018,80,11,9,,
1382,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1385,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1388,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1390,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1383,2018,95,2227964,2130568,,
1380,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1386,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1935,2018,100,0,0,Too many programs not tracked accurately/consistently to be able to submit a response.,Trop de programmes ne sont pas suivis avec précision / cohérence pour pouvoir soumettre une réponse.
1387,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1384,2018,95,247569,229408,,
1389,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2243,2018,80,432,423,,
2263,2018,80,86,84,,
1633,2018,80,34,32,,
2244,2018,80,111,100,,
1394,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1392,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1395,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1396,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1397,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2251,2018,80,961,958,,
1398,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1400,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1402,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1399,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2094,2018,80,308,305,,
1409,2018,85,159610,0,No standard has been established for the business volume.,Aucune norme n'a été établie pour le volume d'activités annuelles.
1411,2018,85,159610,0,No standard has been established for the business volume.,Aucune norme n'a été établie pour le volume d'activités annuelles.
1412,2018,100,1100,1100,Channel: All of the above,Canal: Toutes ces réponses
1410,2018,85,159610,0,No standard has been established for the business volume.,Aucune norme n'a été établie pour le volume d'activités annuelles.
1404,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1408,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1405,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1506,2018,90,0,0,Volume not tracked.,Volume non suivi.
1406,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1407,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
2245,2018,80,254,247,,
2276,2018,80,139,139,,
1634,2018,80,0,0,,
1417,2018,100,8471,8470,Measured by outage reports.,Mesuré par les rapports d'interruption.
1418,2018,100,52,52,All water level forecasts were made available to the public on a weekly basis. Based on year-end reporting numbers.,Toutes les prévisions de niveau d'eau ont été mises à la disposition du public chaque semaine. Basé sur les chiffres des rapports de fin d'année.
993,2018,0,606,557,"Canada experienced a 30 year high in ice conditions during the 2018-2019 icebreaking season. Due to the ice coverage and early on-set ice in 2018, commercial vessel traffic experienced many challenges navigating in Canada's waterways resulting in high requests for services. Icebreaking Services were stretched thin, in the Great Lakes, St. Lawrence River, and Atlantic Region, resulting in delays in responding to some icebreaking services requests. The Atlantic region saw a 50% increase in the number of ice taskings. The St. Lawrence experienced ice jams on Lac St. Pierre caused by extremely cold temperatures and high winds that required assets from other areas, affecting the program's ability to meet the levels of service response times. In the Great Lakes, an ice plug that formed in the St. Clair River at the beginning of the season required a dedicated asset, affecting the response times for other areas in the Great Lakes sector. 

Icebreaking performance is weather dependent. The heavier the ice season, the greater the challenges there are to achieving our levels of service. It is difficult to effectively compare performance year over year, without taking into account the weather conditions.","Le Canada a connu des conditions glacielles record, les plus élevées depuis 30 ans, au cours de la saison de déglaçage 2018-2019. En raison de la couverture de glace et de la survenue précoce de la glace en 2018, le trafic maritime commercial a rencontré de nombreuses difficultés à naviguer dans les voies navigables du Canada, ce qui a entraîné une forte demande de services. Les services de déglaçage ont été très fortement sollicités dans les Grands Lacs, le fleuve Saint-Laurent et la région de l’Atlantique ce qui a entraîné un accroissement des délais d’intervention pour certaines demandes de services de déglaçage. La région de l’Atlantique a connu une augmentation de 50 % du nombre des missions de déglaçage. Le fleuve Saint-Laurent a connu un embâcle sur le lac St-Pierre en raison des températures extrêmement froides et des vents forts qui a nécessité l’intervention d’actifs d’autres régions, ce qui a eu une incidence sur la capacité du programme à respecter les délais d’intervention visés par le niveau de service. Dans les Grands Lacs, un bouchon de glace qui s’est formé dans la rivière Sainte-Claire au début de la saison a nécessité un actif spécifique, ce qui a eu une incidence sur les délais d’intervention dans les autres zones du secteur des Grands Lacs. 

Le rendement du déglaçage dépend des conditions météorologiques. Plus la saison des glaces est intense, plus il s’avère difficile d’atteindre nos niveaux de service. Il est difficile de comparer efficacement les rendements d’une année sur l’autre, sans tenir compte des conditions météorologiques."
1416,2018,100,27152,27149,"Measured via quality assurance reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Measured via quality assurance reports. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps."
1003,2018,1,394673,146,"Column L was calculated using Coast Guard data for all vessel movements in Canada. 
Column M is the number of incidents according to data from the Transportation Safety Board for all strikings, groundings and collisions (as per the calculation methodology).","La colonne L a été calculée à l'aide des données de la Garde côtière pour tous les mouvements de navires au Canada.
La colonne M représente le nombre d'incidents selon les données du Bureau de la sécurité des transports pour tous les heurts, échouements et collisions (selon la méthode de calcul)."
1420,2018,90,27152,25026,Measured by outage reports.,Mesuré par les rapports d'interruption.
1413,2018,85,159610,0,No standard has been established for the business volume.,Aucune norme n'a été établie pour le volume d'activités annuelles.
1428,2018,90,8,8,,
1415,2018,85,159610,0,No standard has been established for the business volume.,Aucune norme n'a été établie pour le volume d'activités annuelles.
1361,2018,90,0,0,The Claims Office does not track total annual business meeting the standards. It tracks how much was paid out per claimant.,Le Bureau des réclamations ne fait pas le suivi du nombre total d’activités qui répondent aux normes. Il fait le suivi des montants d’argent versés par réclamation.
1419,2018,90,8471,7808,,
703,2018,99,13692,13690,,
1427,2018,90,11,11,The WORBE (Workplace Opportunities: Removing Barriers to Equity) component of the Labour Funding Program was not active in 2018-19. The next call for proposals will take place in 2020-2021.,La partie Possibilités en milieu de travail : Éliminer les obstacles à l’équité du PFT n’était pas active en 2018-2019. Le prochain appel de propositions aura lieu en 2020-2021.
1432,2018,100,173,173,,
1438,2018,80,289,240,,
1441,2018,100,12,12,,
1449,2018,,,,"The target is to meet this standard 95% of the time.

The Payment Accuracy Review used to identify errors in payments generates financially-based volumes.
Total Annual Business Volume: $44,203,936,842
Annual Business Volume Satisfying Service Standard: $44,134,667,348","La cible est de respecter cette norme dans 95 % des cas.

La vérification de l'exactitude des paiements utilisé pour identifier les erreurs dans les paiements génère des volumes fondés sur la politique. Volume d'affaires annuel total : 44 203 936 842 $ Norme annuelle de service satisfaisant sur le volume d'affaires : 44 134 667 348 $"
1440,2018,90,8471,7726,Measured via enquiry reports.,Mesuré par rapports des demandes.
1505,2018,90,0,0,Not tracked.,Volume non suivi.
1435,2018,80,3550,3289,Program ended March 2019,Program ended March 2019
1431,2018,85,7021,7021,Changed target from 90% to 85% in order to reflect same target identified in Departmental Results Report.,L’objectif est passé de 90 % à 85 % afin qu’il corresponde à l’objectif mentionné dans le rapport sur les résultats ministériels.
1437,2018,90,868,858,,
1430,2018,100,8,8,,
1446,2018,100,0,0,"Data presently not tracked for this service. As a result,there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1447,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1439,2018,90,27152,24763,Measured via telephone reports.,Mesuré par rapports de téléphonies.
1636,2018,80,0,0,,
1451,2018,100,1291,1291,"Departments and agencies register their Persons with a priority entitlement in the Priority Information Management System (PIMS), the PSC validates the entitlement. The persons file is active in PIMS even before the file is seen by the PSC.","Les ministères et organismes inscrivent leurs bénéficiaires d'un droit de priorité dans le Système de gestion de l'information sur les priorités (SGIP), la CFP valide le droit. Le dossier est activé dans le SGIP avant même que le dossier ne soit examiné par la CFP."
1452,2018,100,50796,0,Not calculated. The standard is a split responsibility between the PSC and the other organization.,Non calculé. La norme est une responsabilité partagée entre la CFP et l'autre organisation.
1523,2018,90,0,0,Volume not tracked.,Volume non suivi.
1461,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1470,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1469,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1458,2018,95,47,46,,
1460,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1459,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1471,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1462,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1454,2018,,,,"The target is to meet this standard 95% of the time.

The Payment Accuracy Review used to identify errors in payments generates financially-based volumes.
Total Annual Business Volume: $54,276,500,487
Annual Business Volume Satisfying Standard: $52,956,214,812","La cible est de respecter cette norme dans 95 % des cas.

La vérification de l'exactitude des paiements utilisé pour identifier les erreurs dans les paiements génère des volumes fondés sur la politique. Volume d'affaires annuel total : 54 276 500 487 $ Norme annuelle de service satisfaisant sur le volume d'affaires : 52 956 214 812 $"
1453,2018,100,82,82,,
1455,2018,100,250,218,"No target, the PSC will determine new baseline in 2019-20","Aucune objectif, la CFP déterminera la nouvelle base de référence en 2019-2020"
1456,2018,,,,"The target is to meet this standard 95% of the time.

The Payment Accuracy Review used to identify errors in payments generates financially-based volumes.
Total Annual Business Volume: $17,508,366,638
Annual Business Volume Satisfying Standard: $16,767,314,253","La cible est de respecter cette norme dans 95 % des cas.

La vérification de l'exactitude des paiements utilisé pour identifier les erreurs dans les paiements génère des volumes fondés sur la politique. Volume d'affaires annuel total : 17 508 366 638 $ Norme annuelle de service satisfaisant sur le volume d'affaires : 16 767 314 253 $"
1473,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
778,2018,80,9,9,,
690,2018,96,18635,18242,,
1403,2018,95,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1467,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1472,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1474,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1476,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1477,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1510,2018,90,36,36,,
1478,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1475,2018,100,0,0,"Data presently not tracked for this service. As a result, there is also no benchmark satisfaction standard.","Données présentement non suivies pour ce service. De ce fait, il n'y a aucun standard de satisfaction d'établi."
1481,2018,100,42,38,No breakdown is available for the number of requests by channel.,Aucune décomposition n'est disponible pour le nombre de demandes par mode de prestation.
1491,2018,100,800,800,,
1484,2018,99,365,365,,
1485,2018,0,0,0,In development,En dévéloppement
1486,2018,90,0,0,Standard established for the 2019-2020 fiscal year: no outcomes available for 2018-2019.,Norme établie pour l'exercice 2019-2020 : aucun résultat pour 2018-2019.
1524,2018,90,0,0,Volume not tracked.,Volume non suivi.
1663,2018,100,40,40,,
1487,2018,,,,"Total Annual Business Volume: 5036
Total Annual Business Volume Satisfying Standard: 3548
The target for this service standard is still under review. Work is underway to determine a target percentage.","Volume d'affaires annuel total : 5036
Volume d'affaires annuel total qui satisfait la norme : 3548
La question de la cible pour cette norme de service est toujours à l’étude. On tente actuellement de trouver une cible en pourcentage."
1490,2018,95,2390,2390,,
334,2018,80,180,180,,
